sampling_rate,delta,starttime,endtime,npts,network,station,location,channel,mseed,_format,dep,olon,olat,otime,slon,slat,selv,back_azimuth,azimuth,repi,rhyp,p_time,s_time,wstart,wend,lower-f-bound,upper-f-bound,pass_snr,llpsp,llpsp-stderr,fc,fc-stderr,ts,ts-stderr,aic,bic,chisqr,redchi,pass_fitting
100.0,0.01,2015-07-19T09:46:22.965000Z,2015-07-19T09:46:41.945000Z,1899,NN,SPR3,,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 16, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 8192})",PICKLE,2.27,-111.476,38.969,2015-07-19T09:45:13.910000Z,-114.331398,38.998901,2815.0,89.8702455712,271.666809735,247.420857064,247.473105075,2015-07-19T09:45:55.155518Z,2015-07-19T09:46:26.910916Z,2015-07-19T09:46:23.965376Z,2015-07-19T09:46:40.945376Z,0.968828481275,13.0958380774,True,-7.65372195555,0.0354259715199,2.72550511845,0,0.090120020495,0.00442435947924,-137.787137998,-134.794122875,0.449296443824,0.0144934336718,True
100.0,0.01,2015-07-19T09:45:37.128393Z,2015-07-19T09:45:57.788393Z,2067,UU,BRPU,1.0,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 22, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 11264})",PICKLE,2.27,-111.476,38.969,2015-07-19T09:45:13.910000Z,-110.74,39.473,1687.0,228.87387059,48.4084796368,84.6781517003,84.7705563529,2015-07-19T09:45:28.038426Z,2015-07-19T09:45:38.916064Z,2015-07-19T09:45:38.128300Z,2015-07-19T09:45:56.788300Z,0.336375454776,37.7186287983,True,-6.73712845488,0.0338977795532,2.72550511845,0,0.0250666762686,0.00192738716534,-184.736419729,-180.650317194,2.07899792214,0.0377999622207,True
100.0,0.01,2015-07-19T09:46:17.590000Z,2015-07-19T09:46:37.620000Z,2004,UU,CCUT,1.0,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 15, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 7680})",PICKLE,2.27,-111.476,38.969,2015-07-19T09:45:13.910000Z,-113.362701,37.550598,2127.0,45.7834233734,226.951877042,228.146630515,228.188997597,2015-07-19T09:45:51.941500Z,2015-07-19T09:46:21.222389Z,2015-07-19T09:46:18.594300Z,2015-07-19T09:46:36.624300Z,1.05096220365,10.2591811109,True,-8.05580726187,0.0504124865028,2.72550511845,0,0.0556869144134,0.00755026656948,-108.771166389,-106.036574729,0.593709533542,0.021989241983,True
100.0,0.01,2015-07-19T09:46:08.175000Z,2015-07-19T09:46:28.185000Z,2002,UU,CTU,1.0,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 19, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 9728})",PICKLE,2.27,-111.476,38.969,2015-07-19T09:45:13.910000Z,-111.75034,40.6925,1731.0,172.915309978,353.091050894,192.79795515,192.839465647,2015-07-19T09:45:46.049911Z,2015-07-19T09:46:10.794798Z,2015-07-19T09:46:09.170309Z,2015-07-19T09:46:27.180309Z,0.699658472649,7.40886867531,True,-7.39969788779,0.0577495464693,2.72550511845,0,0.0919772840057,0.0121731198601,-102.115710433,-99.3133156694,0.872848772002,0.0311731704287,True
100.0,0.01,2015-07-19T09:45:50.292000Z,2015-07-19T09:46:11.582000Z,2130,UU,HMU,1.0,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 21, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 10752})",PICKLE,2.27,-111.476,38.969,2015-07-19T09:45:13.910000Z,-110.7418,37.938,2430.0,330.979752233,150.523146084,131.167071598,131.251250171,2015-07-19T09:45:35.785208Z,2015-07-19T09:45:52.627183Z,2015-07-19T09:45:51.292986Z,2015-07-19T09:46:10.582986Z,0.59457370376,13.0958380774,True,-6.51697729787,0.0410255233033,2.72550511845,0,0.0707413070008,0.0055618224895,-138.09191689,-134.764793598,1.02038413747,0.0275779496615,True
100.0,0.01,2015-07-19T09:46:04.730000Z,2015-07-19T09:46:25.710000Z,2099,UU,JLU,1.0,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 18, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 9216})",PICKLE,2.27,-111.476,38.969,2015-07-19T09:45:13.910000Z,-111.44995,40.60195,2285.0,180.71349619,0.696824708807,181.321027907,181.378232393,2015-07-19T09:45:44.139705Z,2015-07-19T09:46:07.413903Z,2015-07-19T09:46:05.726484Z,2015-07-19T09:46:24.706484Z,0.59457370376,13.0958380774,True,-7.28432598675,0.0386025382941,2.72550511845,0,0.107289518621,0.00523345190618,-142.842598338,-139.515475046,0.903360858975,0.0244151583507,True
100.0,0.01,2015-07-19T09:46:22.780000Z,2015-07-19T09:46:42.380000Z,1961,UU,KNB,1.0,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 19, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 9728})",PICKLE,2.27,-111.476,38.969,2015-07-19T09:45:13.910000Z,-112.822,37.0166,1715.0,28.2042622883,209.032953714,246.856512488,246.888675282,2015-07-19T09:45:55.058113Z,2015-07-19T09:46:26.738518Z,2015-07-19T09:46:23.780477Z,2015-07-19T09:46:41.380477Z,0.893113589503,8.03696536592,True,-7.92834840169,0.0522119518753,2.72550511845,0,0.0393539511503,0.00981613059614,-105.262183487,-102.597774466,0.565516204518,0.0217506232507,True
100.0,0.01,2015-07-19T09:45:47.620000Z,2015-07-19T09:46:07.870000Z,2026,UU,MPU,1.0,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 24, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 12288})",PICKLE,2.27,-111.476,38.969,2015-07-19T09:45:13.910000Z,-111.63333,40.0155,1909.0,173.305775238,353.405837224,116.973080189,117.047706214,2015-07-19T09:45:33.417951Z,2015-07-19T09:45:48.437347Z,2015-07-19T09:45:48.615407Z,2015-07-19T09:46:06.865407Z,1.14005892151,14.2060551588,True,-7.24302214701,0.0397424071211,2.72550511845,0,0.0293951305553,0.00450754457279,-128.351891969,-125.420420163,0.511575181885,0.0170525060628,True
100.0,0.01,2015-07-19T09:45:47.338391Z,2015-07-19T09:46:08.298391Z,2097,UU,MTPU,1.0,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 16, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 8192})",PICKLE,2.27,-111.476,38.969,2015-07-19T09:45:13.910000Z,-112.1843,38.0415,3112.0,30.746962919,211.187958765,120.071603256,120.192162109,2015-07-19T09:45:33.942027Z,2015-07-19T09:45:49.364915Z,2015-07-19T09:45:48.342626Z,2015-07-19T09:46:07.302626Z,0.82331589045,18.1340202564,True,-7.24005151771,0.0431357413694,2.72550511845,0,0.0524179036701,0.00422326994433,-134.181955188,-130.854831896,1.12798695696,0.0304861339719,True
100.0,0.01,2015-07-19T09:45:49.195000Z,2015-07-19T09:46:08.805000Z,1962,UU,NLU,1.0,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 18, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 9216})",PICKLE,2.27,-111.476,38.969,2015-07-19T09:45:13.910000Z,-112.075,39.95483,2036.0,154.589305379,334.97002512,120.982445728,121.059050922,2015-07-19T09:45:34.086508Z,2015-07-19T09:45:49.620634Z,2015-07-19T09:45:50.197222Z,2015-07-19T09:46:07.807222Z,0.59457370376,18.1340202564,True,-6.92803403483,0.0399753325006,2.72550511845,0,0.0804703335999,0.00410793279759,-146.428423521,-142.90602329,1.30065070946,0.0317231880356,True
100.0,0.01,2015-07-19T09:46:05.040000Z,2015-07-19T09:46:26.090000Z,2106,UU,PKCU,1.0,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 20, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 10240})",PICKLE,2.27,-111.476,38.969,2015-07-19T09:45:13.910000Z,-112.311,37.4439,2834.0,23.1076826677,203.62417908,184.406174403,184.476795218,2015-07-19T09:45:44.656133Z,2015-07-19T09:46:08.327934Z,2015-07-19T09:46:06.040753Z,2015-07-19T09:46:25.090753Z,0.82331589045,11.1289168271,True,-7.0432219991,0.0474925396984,2.72550511845,0,0.0499616582549,0.00697966263809,-118.440727669,-115.447712546,0.807495723869,0.0260482491571,True
100.0,0.01,2015-07-19T09:46:13.188391Z,2015-07-19T09:46:34.388391Z,2121,UU,PSUT,1.0,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 14, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 7168})",PICKLE,2.27,-111.476,38.969,2015-07-19T09:45:13.910000Z,-113.8547,38.5337,1999.0,76.1036211888,257.592690444,212.341772128,212.384680595,2015-07-19T09:45:49.307447Z,2015-07-19T09:46:16.560348Z,2015-07-19T09:46:14.185058Z,2015-07-19T09:46:33.385058Z,0.699658472649,12.0723855449,True,-7.67891926782,0.0379718833055,2.72550511845,0,0.0830558525769,0.00536810157403,-138.804274267,-135.63723639,0.681631249089,0.0200479779144,True
100.0,0.01,2015-07-19T09:46:21.100000Z,2015-07-19T09:46:42.300000Z,2121,UU,RDMU,1.0,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 16, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 8192})",PICKLE,2.27,-111.476,38.969,2015-07-19T09:45:13.910000Z,-109.5695,40.5708,2087.0,223.180025817,41.9602401114,241.467110715,241.506416076,2015-07-19T09:45:54.161069Z,2015-07-19T09:46:25.150831Z,2015-07-19T09:46:22.101854Z,2015-07-19T09:46:41.301854Z,0.644979479868,21.3390212774,True,-7.49986927608,0.0237458622964,2.72550511845,0,0.0417485201329,0.00209747822604,-193.782039462,-190.213660194,0.491223177647,0.011695789944,True
100.0,0.01,2015-07-19T09:45:36.905000Z,2015-07-19T09:45:58.275000Z,2138,UU,SRU,1.0,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 23, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 11776})",PICKLE,2.27,-111.476,38.969,2015-07-19T09:45:13.910000Z,-110.523827,39.110828,1804.0,259.487029018,78.8872829665,83.9267051344,84.0255277325,2015-07-19T09:45:27.914255Z,2015-07-19T09:45:38.696291Z,2015-07-19T09:45:37.908088Z,2015-07-19T09:45:57.278088Z,0.3648921311,44.3850073566,True,-6.65620514426,0.0236965393973,2.72550511845,0,0.0238407031723,0.0011648829596,-230.192928511,-226.037853623,1.1142324411,0.0195479375632,True
100.0,0.01,2015-07-19T09:45:56.898393Z,2015-07-19T09:46:17.228393Z,2034,UU,SWUT,1.0,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 16, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 8192})",PICKLE,2.27,-111.476,38.969,2015-07-19T09:45:13.910000Z,-113.1954,39.3286,1644.0,104.490670038,285.576244661,153.89821855,153.947981698,2015-07-19T09:45:39.567997Z,2015-07-19T09:45:59.322384Z,2015-07-19T09:45:57.896945Z,2015-07-19T09:46:16.226945Z,1.14005892151,16.7168288673,True,-7.4781727399,0.0330760111068,2.72550511845,0,0.0525324740056,0.00328360803076,-144.494434998,-141.441713949,0.431226046005,0.0134758139377,True
100.0,0.01,2015-07-19T09:46:11.980000Z,2015-07-19T09:46:33.350000Z,2138,UU,SZCU,1.0,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 18, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 9216})",PICKLE,2.27,-111.476,38.969,2015-07-19T09:45:13.910000Z,-113.0875,37.5954,2026.0,42.2642696528,223.262763274,207.665395456,207.709826647,2015-07-19T09:45:48.528304Z,2015-07-19T09:46:15.181335Z,2015-07-19T09:46:12.976032Z,2015-07-19T09:46:32.346032Z,1.14005892151,15.4103923691,True,-7.54959146377,0.0897108820212,2.72550511845,0,0.00969450025942,0.00952118050027,-76.462720639,-73.4697055161,2.88130495148,0.0929453210155,True
100.0,0.01,2015-07-19T09:45:39.440000Z,2015-07-19T09:46:00.280000Z,2085,UU,TCRU,1.0,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 18, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 9216})",PICKLE,2.27,-111.476,38.969,2015-07-19T09:45:13.910000Z,-112.4472,38.6095,2293.0,64.3840843549,244.992511844,93.3415406384,93.4530051831,2015-07-19T09:45:29.485501Z,2015-07-19T09:45:41.477258Z,2015-07-19T09:45:40.438082Z,2015-07-19T09:45:59.278082Z,0.395826346568,21.3390212774,True,-6.90135214181,0.0313196554678,2.72550511845,0,0.0395484144281,0.00291886469344,-179.112137,-175.328496404,1.16746871117,0.0248397598122,True
100.0,0.01,2015-07-19T09:45:26.120000Z,2015-07-19T09:45:46.740000Z,2063,UU,TMU,1.0,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 29, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 14848})",PICKLE,2.27,-111.476,38.969,2015-07-19T09:45:13.910000Z,-111.20817,39.2965,2731.0,212.578856781,32.4098232235,43.1069500185,43.3960728742,2015-07-19T09:45:21.142679Z,2015-07-19T09:45:26.711201Z,2015-07-19T09:45:27.124350Z,2015-07-19T09:45:45.744350Z,0.242920126187,34.7708811294,True,-6.09188637554,0.02177884155,2.72550511845,0,0.050114311024,0.00135503193463,-237.622301549,-233.501415528,0.89991160217,0.0160698500387,True
100.0,0.01,2015-07-19T09:45:16.930000Z,2015-07-19T09:45:32.840000Z,1592,UU,WPUT,1.0,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 31, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 15872})",PICKLE,2.27,-111.476,38.969,2015-07-19T09:45:13.910000Z,-111.3589,38.9975,2618.0,252.71780486,72.6441380319,10.6282042317,11.6983447201,2015-07-19T09:45:15.859724Z,2015-07-19T09:45:17.360839Z,2015-07-19T09:45:17.930728Z,2015-07-19T09:45:31.840728Z,0.548107188272,44.3850073566,True,-4.67450943769,0.0667565468639,2.72550511845,0,0.0725306480887,0.00313964886566,-106.675031094,-102.697063001,6.95489990665,0.133748075128,True
100.0,0.01,2015-07-19T09:46:18.288391Z,2015-07-19T09:46:39.738391Z,2146,UU,ZNPU,1.0,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 16, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 8192})",PICKLE,2.27,-111.476,38.969,2015-07-19T09:45:13.910000Z,-113.1254,37.3561,1953.0,38.4107313294,219.430031628,230.092438877,230.131189015,2015-07-19T09:45:52.265198Z,2015-07-19T09:46:21.795306Z,2015-07-19T09:46:19.292295Z,2015-07-19T09:46:38.742295Z,0.59457370376,12.0723855449,True,-7.02501694555,0.0304363874718,2.72550511845,0,0.0996606819623,0.00441908679046,-159.194485865,-155.919313545,0.518401327308,0.0144000368697,True
40.0,0.025,2015-07-19T09:46:04.675000Z,2015-07-19T09:46:24.975000Z,813,US,DUG,0.0,BHT,"AttribDict({'dataquality': 'M', 'number_of_records': 8, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 4096})",PICKLE,2.27,-111.476,38.969,2015-07-19T09:45:13.910000Z,-112.8133,40.195,1477.0,139.406179955,320.258355273,178.11883739,178.158244946,2015-07-19T09:45:43.603041Z,2015-07-19T09:46:06.464055Z,2015-07-19T09:46:05.677953Z,2015-07-19T09:46:23.977953Z,0.429383051273,15.4103923691,True,-7.40864713463,0.036805199452,2.72550511845,0,0.086251674612,0.00450176556591,-155.19976293,-151.631383662,1.18058868975,0.0281092545178,True
100.0,0.01,2015-06-03T08:47:28.118000Z,2015-06-03T08:47:40.978000Z,1287,UU,BRPU,1.0,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 21, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 10752})",PICKLE,-2.56,-110.723,39.705,2015-06-03T08:47:18.700000Z,-110.74,39.473,1687.0,3.2394959113,183.250329626,25.7995691237,25.8143350867,2015-06-03T08:47:23.002389Z,2015-06-03T08:47:26.314848Z,2015-06-03T08:47:29.113602Z,2015-06-03T08:47:39.973602Z,0.395826346568,16.7168288673,True,-5.69855322487,0.088525706064,1.11681269459,0,0.0889447374591,0.00987020920258,-77.7741534946,-74.2517532632,6.42036914852,0.156594369476,True
100.0,0.01,2015-06-03T08:47:45.098000Z,2015-06-03T08:48:05.058000Z,1997,UU,BSUT,1.0,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 15, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 7680})",PICKLE,-2.56,-110.723,39.705,2015-06-03T08:47:18.700000Z,-110.7612,40.5365,3211.0,177.967744808,357.992361561,92.3846322513,92.3869258998,2015-06-03T08:47:34.097821Z,2015-06-03T08:47:45.952781Z,2015-06-03T08:47:46.097285Z,2015-06-03T08:48:04.057285Z,0.465784570227,10.2591811109,True,-7.00137179459,0.0694078386672,1.11681269459,0,0.0978278678182,0.0120113092763,-97.0786566726,-93.7515333803,2.92063546799,0.0789360937295,True
100.0,0.01,2015-06-03T08:47:46.758000Z,2015-06-03T08:48:05.938000Z,1919,UU,CVRU,1.0,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 19, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 9728})",PICKLE,-2.56,-110.723,39.705,2015-06-03T08:47:18.700000Z,-111.1716,38.9176,1912.0,23.7314797208,204.01569044,95.5969522999,95.5991484953,2015-06-03T08:47:34.633191Z,2015-06-03T08:47:46.900339Z,2015-06-03T08:47:47.753624Z,2015-06-03T08:48:04.933624Z,0.59457370376,13.0958380774,True,-6.88746656933,0.0651600820063,1.11681269459,0,0.0392500387042,0.0088335648828,-102.00287521,-98.6757519174,2.57420102614,0.0695730007064,True
100.0,0.01,2015-06-03T08:47:51.420000Z,2015-06-03T08:48:12.000000Z,2059,UU,JLU,1.0,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 17, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 8704})",PICKLE,-2.56,-110.723,39.705,2015-06-03T08:47:18.700000Z,-111.44995,40.60195,2285.0,147.887681073,328.356463606,117.282684901,117.283007305,2015-06-03T08:47:38.247168Z,2015-06-03T08:47:53.296757Z,2015-06-03T08:47:52.421798Z,2015-06-03T08:48:11.001798Z,0.59457370376,5.35045969603,True,-6.71887660616,0.0670553112412,1.11681269459,0,0.202945019962,0.0189367122858,-91.2506256356,-88.5862166153,0.932763542361,0.03587552086,True
100.0,0.01,2015-06-03T08:47:39.220000Z,2015-06-03T08:47:58.740000Z,1953,UU,SRU,1.0,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 18, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 9216})",PICKLE,-2.56,-110.723,39.705,2015-06-03T08:47:18.700000Z,-110.523827,39.110828,1804.0,345.486706148,165.36026193,68.1607750193,68.1649674483,2015-06-03T08:47:30.060828Z,2015-06-03T08:47:38.807660Z,2015-06-03T08:47:40.222977Z,2015-06-03T08:47:57.742977Z,0.395826346568,15.4103923691,True,-6.33804908966,0.0597337223255,1.11681269459,0,0.0712036664177,0.00738839952666,-113.281808161,-109.668483182,3.32144552142,0.0772429191028,True
100.0,0.01,2015-06-03T08:47:38.250000Z,2015-06-03T08:47:56.800000Z,1856,UU,TMU,1.0,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 28, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 14336})",PICKLE,-2.56,-110.723,39.705,2015-06-03T08:47:18.700000Z,-111.20817,39.2965,2731.0,42.4635676532,222.772181692,61.6310347818,61.6312720077,2015-06-03T08:47:28.971879Z,2015-06-03T08:47:36.880316Z,2015-06-03T08:47:39.249473Z,2015-06-03T08:47:55.799473Z,0.548107188272,10.2591811109,True,-6.22574618446,0.0705371170513,1.11681269459,0,0.105648004269,0.011893943845,-94.7822958599,-91.5604600346,2.56286592084,0.0732247405954,True
100.0,0.01,2015-06-03T08:47:45.270000Z,2015-06-03T08:48:06.180000Z,2092,UU,WPUT,1.0,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 20, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 10240})",PICKLE,-2.56,-110.723,39.705,2015-06-03T08:47:18.700000Z,-111.3589,38.9975,2618.0,34.7068558441,215.110072931,95.7814423254,95.7814598862,2015-06-03T08:47:34.663577Z,2015-06-03T08:47:46.954118Z,2015-06-03T08:47:46.265064Z,2015-06-03T08:48:05.175064Z,0.59457370376,14.2060551588,True,-6.35679304341,0.0921647324155,1.11681269459,0,0.0948582011875,0.0116637271705,-74.9068007973,-71.5290418891,5.56340001126,0.146405263454,True
100.0,0.01,2013-11-09T09:08:47.158000Z,2013-11-09T09:09:08.608000Z,2146,UU,BRPU,1.0,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 18, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 9216})",PICKLE,2.21,-111.416,38.97,2013-11-09T09:08:24.890000Z,-110.74,39.473,1687.0,226.484826903,46.0573714302,80.7846352794,80.8785750754,2013-11-09T09:08:38.369763Z,2013-11-09T09:08:48.747987Z,2013-11-09T09:08:48.160164Z,2013-11-09T09:09:07.610164Z,0.505272076339,14.2060551588,True,-6.81533089272,0.0700954196501,2.022640403,0,0.0917107696746,0.00908797234554,-97.7127241514,-94.2373849148,3.72824677957,0.0932061694893,True
100.0,0.01,2013-11-09T09:08:31.978000Z,2013-11-09T09:08:50.938000Z,1897,UU,CVRU,1.0,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 23, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 11776})",PICKLE,2.21,-111.416,38.97,2013-11-09T09:08:24.890000Z,-111.1716,38.9176,1912.0,285.428879586,105.275259901,21.9722568498,22.3555575881,2013-11-09T09:08:28.615926Z,2013-11-09T09:08:31.484560Z,2013-11-09T09:08:32.977696Z,2013-11-09T09:08:49.937696Z,0.429383051273,15.4103923691,True,-5.99617467887,0.0705905327027,2.022640403,0,0.0974681888352,0.00863418488905,-97.8691161367,-94.3007368688,4.34481182333,0.103447900555,True
100.0,0.01,2013-11-09T09:08:58.928000Z,2013-11-09T09:09:20.458000Z,2154,UU,MTPU,1.0,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 15, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 7680})",PICKLE,2.21,-111.416,38.97,2013-11-09T09:08:24.890000Z,-112.1843,38.0415,3112.0,32.7934352221,213.27179371,122.939121591,123.054261615,2013-11-09T09:08:45.399044Z,2013-11-09T09:09:01.189192Z,2013-11-09T09:08:59.930178Z,2013-11-09T09:09:19.460178Z,0.758972949729,4.19150990746,True,-6.57024308409,0.0605538288212,2.022640403,0,0.351971011045,0.0195214206598,-88.6688977319,-86.4868128252,0.325894955862,0.0162947477931,True
100.0,0.01,2013-11-09T09:08:47.200000Z,2013-11-09T09:09:07.830000Z,2064,UU,SRU,1.0,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 18, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 9216})",PICKLE,2.21,-111.416,38.97,2013-11-09T09:08:24.890000Z,-110.523827,39.110828,1804.0,258.838783589,78.2768247057,78.807739815,78.9098983065,2013-11-09T09:08:38.041650Z,2013-11-09T09:08:48.167256Z,2013-11-09T09:08:48.204695Z,2013-11-09T09:09:06.834695Z,5.35045969603,14.2060551588,True,-7.06964487844,0.188725946721,2.022640403,0,0.0725388510241,0.014508284072,-40.4785174191,-39.3486187042,0.424656335555,0.0386051214141,True
100.0,0.01,2013-11-09T09:08:51.910000Z,2013-11-09T09:09:13.400000Z,2150,UU,TCRU,1.0,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 15, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 7680})",PICKLE,2.21,-111.416,38.97,2013-11-09T09:08:24.890000Z,-112.4472,38.6095,2293.0,65.6080935291,246.254117442,98.1238931357,98.227162298,2013-11-09T09:08:41.261194Z,2013-11-09T09:08:53.865564Z,2013-11-09T09:08:52.905127Z,2013-11-09T09:09:12.395127Z,0.59457370376,3.86393931562,True,-6.45711716935,0.0868378752897,2.022640403,0,0.325367266137,0.0315930209415,-74.3919401248,-72.0358324641,0.915507238596,0.0416139653907,True
100.0,0.01,2013-11-09T09:08:36.800000Z,2013-11-09T09:08:57.260000Z,2047,UU,TMU,1.0,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 23, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 11776})",PICKLE,2.21,-111.416,38.97,2013-11-09T09:08:24.890000Z,-111.20817,39.2965,2731.0,206.43568933,26.3045217811,40.4571631868,40.7577665498,2013-11-09T09:08:31.682961Z,2013-11-09T09:08:36.912940Z,2013-11-09T09:08:37.799942Z,2013-11-09T09:08:56.259942Z,0.429383051273,4.54685073167,True,-5.6827301822,0.100553047042,2.022640403,0,0.2546594305,0.0339839046096,-68.6474371945,-65.9128455345,2.36839329062,0.087718270023,True
100.0,0.01,2014-03-07T08:54:54.628000Z,2014-03-07T08:55:14.118000Z,1950,UU,BRPU,1.0,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 22, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 11264})",PICKLE,-3.31,-111.414,38.965,2014-03-07T08:54:30.700000Z,-110.74,39.473,1687.0,226.11723166,45.6910635679,81.0466792694,81.062928331,2014-03-07T08:54:44.210488Z,2014-03-07T08:54:54.612368Z,2014-03-07T08:54:55.632180Z,2014-03-07T08:55:13.122180Z,0.465784570227,13.0958380774,True,-6.22912227678,0.0464832416692,1.19778338454,0,0.0893144369133,0.00653743163141,-132.215436764,-128.740097527,1.63958790601,0.0409896976502,True
100.0,0.01,2014-03-07T08:55:21.678000Z,2014-03-07T08:55:42.798000Z,2113,UU,BSUT,1.0,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 14, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 7168})",PICKLE,-3.31,-111.414,38.965,2014-03-07T08:54:30.700000Z,-110.7612,40.5365,3211.0,197.987620997,17.5701466065,183.231939485,183.23196623,2014-03-07T08:55:01.238661Z,2014-03-07T08:55:24.750728Z,2014-03-07T08:55:22.679520Z,2014-03-07T08:55:41.799520Z,0.59457370376,8.03696536592,True,-6.83136709886,0.061088595443,1.19778338454,0,0.169900527493,0.0124316844282,-101.825059145,-98.8320440218,1.33601003643,0.0430970979493,True
100.0,0.01,2014-03-07T08:54:39.168000Z,2014-03-07T08:54:57.048000Z,1789,UU,CVRU,1.0,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 26, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 13312})",PICKLE,-3.31,-111.414,38.965,2014-03-07T08:54:30.700000Z,-111.1716,38.9176,1912.0,284.133402893,103.981048556,21.6643425058,21.7094021154,2014-03-07T08:54:34.318234Z,2014-03-07T08:54:37.103953Z,2014-03-07T08:54:40.165382Z,2014-03-07T08:54:56.045382Z,0.336375454776,13.0958380774,True,-5.32322689354,0.0583691414381,1.19778338454,0,0.105049823758,0.0084011075654,-114.580970299,-111.012591031,2.9717992625,0.0707571252976,True
