sampling_rate,delta,starttime,endtime,npts,network,station,location,channel,mseed,_format,dep,olon,olat,otime,slon,slat,selv,back_azimuth,azimuth,repi,rhyp,p_time,s_time,wstart,wend,lower-f-bound,upper-f-bound,pass_snr,llpsp,llpsp-stderr,fc,fc-stderr,ts,ts-stderr,aic,bic,chisqr,redchi,pass_fitting
100.0,0.01,2012-11-04T13:18:22.035000Z,2012-11-04T13:18:41.955000Z,1993,UU,SRU,,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 16, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 8192})",PICKLE,1.19,-111.081,39.406,2012-11-04T13:18:05.550000Z,-110.523827,39.110828,1804.0,304.447961315,124.095368785,58.1935589009,58.2705271433,2012-11-04T13:18:15.261755Z,2012-11-04T13:18:22.738946Z,2012-11-04T13:18:23.031227Z,2012-11-04T13:18:40.951227Z,0.59457370376,16.7168288673,True,-6.52966251971,0.231833836953,0.48955870035,0.152534839621,0.0289144559413,0.00500709213432,-151.275692625,-146.06268377,0.993034641409,0.0254624267028,True
100.0,0.01,2012-11-04T13:18:09.460000Z,2012-11-04T13:18:30.850000Z,2140,UU,TMU,,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 20, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 10240})",PICKLE,1.19,-111.081,39.406,2012-11-04T13:18:05.550000Z,-111.20817,39.2965,2731.0,41.9999029542,222.08053805,16.3691053156,16.8321671164,2012-11-04T13:18:08.355361Z,2012-11-04T13:18:10.515241Z,2012-11-04T13:18:10.459253Z,2012-11-04T13:18:29.849253Z,0.82331589045,18.1340202564,True,-6.54508902597,0.0748491599258,2.13065747851,0.394023281281,0.0796134254245,0.00696082312228,-138.265669699,-133.27498476,0.965066672138,0.0268074075594,True
100.0,0.01,2013-05-01T20:49:50.730000Z,2013-05-01T20:50:12.350000Z,2163,UU,SRU,,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 21, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 10752})",PICKLE,2.08,-110.936,39.807,2013-05-01T20:49:27.440000Z,-110.523827,39.110828,1804.0,335.477922454,155.215970794,85.0432464927,85.1318931425,2013-05-01T20:49:41.628649Z,2013-05-01T20:49:52.552653Z,2013-05-01T20:49:51.730252Z,2013-05-01T20:50:11.350252Z,0.968828481275,2.18599365612,True,-7.10846621512,0.155182223418,2.62378523125,2.76137897888,0.400315646884,0.170042406621,-49.5080015201,-48.3143157017,0.0707723647,0.00884654558751,True
100.0,0.01,2013-04-16T01:33:08.838000Z,2013-04-16T01:33:29.808000Z,2098,UU,BRPU,1.0,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 19, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 9728})",PICKLE,1.54,-111.221,39.441,2013-04-16T01:32:57.750000Z,-110.74,39.473,1687.0,265.247756046,84.942079968,41.5500554748,41.6751801311,2013-04-16T01:33:04.695863Z,2013-04-16T01:33:10.043563Z,2013-04-16T01:33:09.838793Z,2013-04-16T01:33:28.808793Z,0.699658472649,3.86393931562,True,-6.6488223155,0.161613066367,0.8572120353,0.340318145077,0.0904262339837,0.0480619570295,-84.62612071,-81.3529933499,0.357604851184,0.0188213079571,True
100.0,0.01,2013-04-16T01:33:13.558000Z,2013-04-16T01:33:34.618000Z,2107,UU,CVRU,1.0,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 16, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 8192})",PICKLE,1.54,-111.221,39.441,2013-04-16T01:32:57.750000Z,-111.1716,38.9176,1912.0,355.81422685,175.783018108,58.2638628409,58.3660347903,2013-04-16T01:33:07.477672Z,2013-04-16T01:33:14.967119Z,2013-04-16T01:33:14.558175Z,2013-04-16T01:33:33.618175Z,0.548107188272,5.35045969603,True,-6.40330441818,0.230060143618,0.405102923745,0.135216789069,0.0558168973909,0.015715134865,-127.244366431,-123.142478941,0.293071845005,0.0112719940386,True
100.0,0.01,2013-04-16T01:33:17.680000Z,2013-04-16T01:33:38.510000Z,2084,UU,SRU,,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 16, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 8192})",PICKLE,1.54,-111.221,39.441,2013-04-16T01:32:57.750000Z,-110.523827,39.110828,1804.0,301.575302243,121.133947921,70.4459723851,70.5252958964,2013-04-16T01:33:09.504216Z,2013-04-16T01:33:18.553922Z,2013-04-16T01:33:18.678951Z,2013-04-16T01:33:37.508951Z,0.968828481275,10.2591811109,True,-7.27458428969,0.122312276551,1.34490821355,0.338436212703,0.0591122723287,0.0118322731774,-119.741838186,-115.538246041,0.453755294776,0.0168057516584,True
100.0,0.01,2013-04-16T01:33:02.070000Z,2013-04-16T01:33:19.880000Z,1782,UU,TMU,1.0,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 21, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 10752})",PICKLE,1.54,-111.221,39.441,2013-04-16T01:32:57.750000Z,-111.20817,39.2965,2731.0,356.061626292,176.053488101,16.0808084112,16.6383244396,2013-04-16T01:33:00.523054Z,2013-04-16T01:33:02.658060Z,2013-04-16T01:33:03.074559Z,2013-04-16T01:33:18.884559Z,0.548107188272,11.1289168271,True,-6.03064512702,0.0629361994691,7.88749837604,4.78992083451,0.205566149114,0.0276657104587,-112.543970431,-107.711216693,1.50234439788,0.0441865999376,True
100.0,0.01,2013-01-26T07:27:46.278300Z,2013-01-26T07:28:06.638300Z,2037,UU,BRPU,,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 25, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 12800})",PICKLE,0.23,-111.146,39.626,2013-01-26T07:27:35.580000Z,-110.74,39.473,1687.0,296.085021899,115.826502707,38.8114707682,38.8587847493,2013-01-26T07:27:42.056464Z,2013-01-26T07:27:47.042768Z,2013-01-26T07:27:47.274138Z,2013-01-26T07:28:05.634138Z,0.644979479868,29.5484902768,True,-6.97964668434,0.0538616218833,1.91586734122,0.212153401364,0.0162237147413,0.00271679311866,-188.101713371,-182.488110338,0.841487025035,0.0186997116674,True
100.0,0.01,2013-01-26T07:28:05.678300Z,2013-01-26T07:28:26.448300Z,2078,UU,BSUT,,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 15, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 7680})",PICKLE,0.23,-111.146,39.626,2013-01-26T07:27:35.580000Z,-110.7612,40.5365,3211.0,198.109610808,17.8618399823,106.292126007,106.347809249,2013-01-26T07:27:53.304635Z,2013-01-26T07:28:06.951035Z,2013-01-26T07:28:06.676395Z,2013-01-26T07:28:25.446395Z,0.758972949729,14.2060551588,True,-7.64431573308,0.101599274526,1.21373668285,0.231251122791,0.0366390790508,0.00702283588962,-142.037410419,-137.204656681,0.676993789448,0.0199115820426,True
100.0,0.01,2013-01-26T07:27:57.608300Z,2013-01-26T07:28:17.838300Z,2024,UU,CVRU,,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 19, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 9728})",PICKLE,0.23,-111.146,39.626,2013-01-26T07:27:35.580000Z,-111.1716,38.9176,1912.0,1.60087250768,181.617077616,78.6780656625,78.7072180958,2013-01-26T07:27:48.697870Z,2013-01-26T07:27:58.797468Z,2013-01-26T07:27:58.607509Z,2013-01-26T07:28:16.837509Z,0.82331589045,37.7186287983,True,-7.73928447473,0.0571551210192,4.60948331695,0.872055900663,0.0206011819346,0.00408021859984,-156.17974363,-150.566140597,1.63633069155,0.0363629042567,True
100.0,0.01,2013-01-26T07:28:28.703000Z,2013-01-26T07:28:50.203000Z,2151,UU,HMU,,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 15, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 7680})",PICKLE,0.23,-111.146,39.626,2013-01-26T07:27:35.580000Z,-110.7418,37.938,2430.0,349.510527843,169.257325371,190.649426791,190.667982461,2013-01-26T07:28:07.357997Z,2013-01-26T07:28:31.824243Z,2013-01-26T07:28:29.707618Z,2013-01-26T07:28:49.207618Z,1.7124909985,12.0723855449,True,-6.73108691289,0.17690061588,1.39245810517,0.397099686287,0.0789537270788,0.00690196332264,-122.74656868,-119.089941205,0.14500501915,0.00659113723409,True
100.0,0.01,2013-01-26T07:27:51.605000Z,2013-01-26T07:28:07.855000Z,1626,UU,MPU,,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 18, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 9216})",PICKLE,0.23,-111.146,39.626,2013-01-26T07:27:35.580000Z,-111.63333,40.0155,1909.0,135.870621303,316.182704458,60.0924806122,60.1305375589,2013-01-26T07:27:45.601756Z,2013-01-26T07:27:53.317622Z,2013-01-26T07:27:52.606035Z,2013-01-26T07:28:06.856035Z,3.28359735471,25.1104731682,True,-7.9224671742,0.055181676804,19.7413894001,9.04385819556,0.0627823750533,0.00881412049642,-108.948962499,-105.174672885,0.312541692016,0.0135887692181,True
100.0,0.01,2013-01-26T07:28:30.578300Z,2013-01-26T07:28:52.158300Z,2159,UU,MTPU,,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 14, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 7168})",PICKLE,0.23,-111.146,39.626,2013-01-26T07:27:35.580000Z,-112.1843,38.0415,3112.0,26.812481207,207.463633753,197.652857779,197.68110975,2013-01-26T07:28:08.526852Z,2013-01-26T07:28:33.893012Z,2013-01-26T07:28:31.576396Z,2013-01-26T07:28:51.156396Z,1.14005892151,9.45741609003,True,-8.12572535296,0.196071833182,1.29718742624,0.492176253898,0.0117842057607,0.0162896658907,-102.26601839,-98.3785077922,0.489673876822,0.0204030782009,True
100.0,0.01,2013-01-26T07:28:00.145000Z,2013-01-26T07:28:21.045000Z,2091,UU,NLU,,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 21, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 10752})",PICKLE,0.23,-111.146,39.626,2013-01-26T07:27:35.580000Z,-112.075,39.95483,2036.0,114.349153644,294.943706322,87.5484429669,87.5777632846,2013-01-26T07:27:50.176294Z,2013-01-26T07:28:01.414148Z,2013-01-26T07:28:01.140363Z,2013-01-26T07:28:20.040363Z,1.05096220365,18.1340202564,True,-8.21800297561,0.0567299646071,2.8382343824,0.469965847398,0.0264765941525,0.00630165385269,-145.950735652,-141.200178837,0.528699622553,0.0160212006834,True
100.0,0.01,2013-01-26T07:28:22.850000Z,2013-01-26T07:28:43.730000Z,2089,UU,RDMU,,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 15, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 7680})",PICKLE,0.23,-111.146,39.626,2013-01-26T07:27:35.580000Z,-109.5695,40.5708,2087.0,232.541823685,51.5263242186,170.514538663,170.530279964,2013-01-26T07:28:04.001713Z,2013-01-26T07:28:25.883917Z,2013-01-26T07:28:23.845697Z,2013-01-26T07:28:42.725697Z,2.0151561175,21.3390212774,True,-8.52728541366,0.0501131943452,3.65370525959,0.479594717609,0.00579732654013,0.00356902837112,-153.810088637,-149.606496492,0.145758290618,0.00539845520809,True
100.0,0.01,2013-01-26T07:27:57.050000Z,2013-01-26T07:28:18.150000Z,2111,UU,SRU,,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 18, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 9216})",PICKLE,0.23,-111.146,39.626,2013-01-26T07:27:35.580000Z,-110.523827,39.110828,1804.0,317.047211619,136.652558207,78.3961250205,78.4225068092,2013-01-26T07:27:48.650418Z,2013-01-26T07:27:58.713483Z,2013-01-26T07:27:58.047176Z,2013-01-26T07:28:17.147176Z,0.644979479868,34.7708811294,True,-7.40127514638,0.0449725039754,2.30157799367,0.22243749017,0.0130444651965,0.00216368170051,-201.301717901,-195.565648885,0.791352831936,0.0168372942965,True
100.0,0.01,2013-01-26T07:28:20.680000Z,2013-01-26T07:28:41.400000Z,2073,UU,TCRU,,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 14, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 7168})",PICKLE,0.23,-111.146,39.626,2013-01-26T07:27:35.580000Z,-112.4472,38.6095,2293.0,44.5101770411,225.331178905,159.364614959,159.384585296,2013-01-26T07:28:02.144098Z,2013-01-26T07:28:22.596102Z,2013-01-26T07:28:21.680901Z,2013-01-26T07:28:40.400901Z,0.82331589045,13.0958380774,True,-7.81903562727,0.0415223518633,2.64838912647,0.427785049603,0.0397643530504,0.00871739286106,-157.432451233,-152.766407048,0.328193946461,0.0102560608269,True
100.0,0.01,2013-01-26T07:27:46.390000Z,2013-01-26T07:28:06.540000Z,2016,UU,TMU,,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 22, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 11264})",PICKLE,0.23,-111.146,39.626,2013-01-26T07:27:35.580000Z,-111.20817,39.2965,2731.0,8.30112907483,188.340641771,36.9716993028,37.0900804843,2013-01-26T07:27:41.761680Z,2013-01-26T07:27:46.521027Z,2013-01-26T07:27:47.385092Z,2013-01-26T07:28:05.535092Z,0.644979479868,34.7708811294,True,-6.96979425826,0.0350928964307,3.34480815803,0.319172390372,0.0397980016021,0.00230410288856,-208.786525422,-203.050456406,0.681330685212,0.0144963975577,True
40.0,0.025,2013-01-26T07:28:18.775000Z,2013-01-26T07:28:40.425000Z,867,US,DUG,0.0,BHT,"AttribDict({'dataquality': 'M', 'number_of_records': 7, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 3584})",PICKLE,0.23,-111.146,39.626,2013-01-26T07:27:35.580000Z,-112.8133,40.195,1477.0,113.364381199,294.434162372,155.931052722,155.940395832,2013-01-26T07:28:01.570066Z,2013-01-26T07:28:21.580117Z,2013-01-26T07:28:19.779112Z,2013-01-26T07:28:39.429112Z,0.758972949729,3.28359735471,True,-6.15481996254,0.887716153146,0.123715173872,0.129210278747,0.0685496508742,0.0186571066104,-92.7739971767,-89.9406802392,0.104958268447,0.00655989177794,True
100.0,0.01,2013-05-14T09:40:59.238000Z,2013-05-14T09:41:20.238000Z,2101,UU,BRPU,1.0,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 17, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 8704})",PICKLE,1.74,-111.166,39.627,2013-05-14T09:40:48.480000Z,-110.74,39.473,1687.0,295.166282676,114.895025611,40.4107394656,40.5557911174,2013-05-14T09:40:55.239299Z,2013-05-14T09:41:00.443360Z,2013-05-14T09:41:00.242954Z,2013-05-14T09:41:19.242954Z,0.699658472649,18.1340202564,True,-7.73471115519,0.0557980914898,1.98332263022,0.176837887503,0.00011542400981,1.45766019687e-07,-157.010156376,-151.869440176,0.769291432071,0.0202445113703,True
100.0,0.01,2013-05-14T09:41:18.488000Z,2013-05-14T09:41:39.388000Z,2091,UU,BSUT,1.0,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 14, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 7168})",PICKLE,1.74,-111.166,39.627,2013-05-14T09:40:48.480000Z,-110.7612,40.5365,3211.0,199.005410981,18.7447595075,106.725993683,106.840769974,2013-05-14T09:41:06.286795Z,2013-05-14T09:41:19.996451Z,2013-05-14T09:41:19.485485Z,2013-05-14T09:41:38.385485Z,1.7124909985,8.03696536592,True,-7.62298753499,0.564118278913,0.581800907227,0.391156271822,0.000119271683353,6.82206432197e-05,-89.8751811135,-86.8879842928,0.165625380958,0.00974266946811,True
100.0,0.01,2013-05-14T09:41:10.568000Z,2013-05-14T09:41:30.448000Z,1989,UU,CVRU,1.0,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 17, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 8704})",PICKLE,1.74,-111.166,39.627,2013-05-14T09:40:48.480000Z,-111.1716,38.9176,1912.0,0.349780177293,180.353325083,78.7595566887,78.8441809762,2013-05-14T09:41:01.620697Z,2013-05-14T09:41:11.737870Z,2013-05-14T09:41:11.566153Z,2013-05-14T09:41:29.446153Z,1.5786581549,23.1480651723,True,-8.6243654177,0.0409680404566,7.65945263982,3.18742295313,0.017097632374,0.0124223133815,-136.575326846,-131.996245272,0.513229871573,0.0165558023088,True
100.0,0.01,2013-05-14T09:41:10.120000Z,2013-05-14T09:41:31.620000Z,2151,UU,SRU,1.0,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 16, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 8192})",PICKLE,1.74,-111.166,39.627,2013-05-14T09:40:48.480000Z,-110.523827,39.110828,1804.0,316.203976777,135.796632567,79.6643061435,79.7430975654,2013-05-14T09:41:01.770516Z,2013-05-14T09:41:12.003038Z,2013-05-14T09:41:11.119785Z,2013-05-14T09:41:30.619785Z,1.05096220365,27.2392469106,True,-8.13431253384,0.0630271323858,2.57772397309,0.369315113278,0.00767231593411,0.00338151558465,-168.692641382,-163.551925181,0.578553610803,0.0152250950211,True
100.0,0.01,2013-05-14T09:40:58.110000Z,2013-05-14T09:41:19.400000Z,2130,UU,TMU,1.0,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 18, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 9216})",PICKLE,1.74,-111.166,39.627,2013-05-14T09:40:48.480000Z,-111.20817,39.2965,2731.0,5.63507445389,185.661876256,36.8725671769,37.1426446448,2013-05-14T09:40:54.670441Z,2013-05-14T09:40:59.436532Z,2013-05-14T09:40:59.109924Z,2013-05-14T09:41:18.399924Z,0.699658472649,25.1104731682,True,-7.75334960256,0.045234050461,3.90129758426,0.702353729073,0.0300778937519,0.00569620328072,-169.043397319,-163.62340985,0.920175575713,0.0219089422789,True
100.0,0.01,2012-10-21T08:40:04.098300Z,2012-10-21T08:40:25.078300Z,2099,UU,BRPU,,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 17, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 8704})",PICKLE,-1.28,-110.389,39.634,2012-10-21T08:39:55.100000Z,-110.74,39.473,1687.0,59.2402903281,239.463807222,35.0656643014,35.0680262048,2012-10-21T08:40:00.944671Z,2012-10-21T08:40:05.444551Z,2012-10-21T08:40:05.094562Z,2012-10-21T08:40:24.074562Z,1.85766969933,4.93231604661,True,-8.2947770024,0.169355674105,5.68714174166,5.20506274729,0.0505840902262,0.0710846567263,-46.1055342163,-44.4106861439,0.236178203535,0.0236178203535,True
100.0,0.01,2012-10-21T08:39:57.718300Z,2012-10-21T08:40:19.408300Z,2170,UU,PNSU,,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 18, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 9216})",PICKLE,-1.28,-110.389,39.634,2012-10-21T08:39:55.100000Z,-110.2457,39.6279,2743.0,273.196707765,93.1053052486,12.3211881608,12.4077414018,2012-10-21T08:39:57.167957Z,2012-10-21T08:39:58.760101Z,2012-10-21T08:39:58.720886Z,2012-10-21T08:40:18.410886Z,0.968828481275,19.6713559293,True,-7.78628490105,0.0566118351722,7.87515659616,7.99291367508,0.046701715966,0.0346464940024,-111.367769755,-106.455011276,1.73145247964,0.0494700708468,True
100.0,0.01,2012-10-21T08:40:10.885000Z,2012-10-21T08:40:32.415000Z,2154,UU,SRU,,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 15, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 7680})",PICKLE,-1.28,-110.389,39.634,2012-10-21T08:39:55.100000Z,-110.523827,39.110828,1804.0,11.2684638093,191.353993366,59.2344384826,59.236756143,2012-10-21T08:40:04.972793Z,2012-10-21T08:40:12.573969Z,2012-10-21T08:40:11.883852Z,2012-10-21T08:40:31.413852Z,0.893113589503,14.2060551588,True,-8.01349385814,0.0674295068051,2.30011849959,0.476711042489,0.0276885748614,0.00956440747084,-140.045838391,-135.379794207,0.539350210291,0.0168546940716,True
100.0,0.01,2013-04-19T02:32:53.720000Z,2013-04-19T02:33:15.380000Z,2167,UU,SRU,,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 15, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 7680})",PICKLE,2.79,-111.211,39.419,2013-04-19T02:32:35.140000Z,-110.523827,39.110828,1804.0,300.198167579,119.763246345,68.4657933825,68.6197471541,2013-04-19T02:32:46.576625Z,2013-04-19T02:32:55.381813Z,2013-04-19T02:32:54.721295Z,2013-04-19T02:33:14.381295Z,0.893113589503,8.71830978841,True,-7.81743335733,0.138304908117,1.05410100064,0.204139897279,0.000195431079373,0.00124604186167,-105.92943709,-101.8275496,0.611194566081,0.0235074833108,True
100.0,0.01,2013-04-19T02:32:38.770000Z,2013-04-19T02:32:59.540000Z,2078,UU,TMU,1.0,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 26, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 13312})",PICKLE,2.79,-111.211,39.419,2013-04-19T02:32:35.140000Z,-111.20817,39.2965,2731.0,358.973436064,178.971641388,13.6024208788,14.6801667145,2013-04-19T02:32:37.586694Z,2013-04-19T02:32:39.470433Z,2013-04-19T02:32:39.772059Z,2013-04-19T02:32:58.542059Z,0.699658472649,8.03696536592,True,-6.5756916025,0.112504421809,1.53352979133,0.530836344603,0.0442270191146,0.02710106576,-97.2456314513,-92.9436698379,1.10902689995,0.0396081035698,True
100.0,0.01,2013-05-07T20:37:16.648000Z,2013-05-07T20:37:37.568000Z,2093,UU,CVRU,1.0,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 22, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 11264})",PICKLE,1.67,-111.222,39.443,2013-05-07T20:37:00.340000Z,-111.1716,38.9176,1912.0,355.746124788,175.714283605,58.4916814023,58.6012586663,2013-05-07T20:37:10.106876Z,2013-05-07T20:37:17.626507Z,2013-05-07T20:37:17.644544Z,2013-05-07T20:37:36.564544Z,0.505272076339,5.35045969603,True,-6.28923956624,0.281520443987,0.365766347882,0.144449229543,0.0649058852007,0.0169220854933,-120.324138989,-116.222251499,0.372056720182,0.0143098738532,True
100.0,0.01,2013-05-07T20:37:19.770000Z,2013-05-07T20:37:41.160000Z,2140,UU,SRU,1.0,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 16, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 8192})",PICKLE,1.67,-111.222,39.443,2013-05-07T20:37:00.340000Z,-110.523827,39.110828,1804.0,301.693373515,121.251376665,70.6346145743,70.7199932979,2013-05-07T20:37:12.126666Z,2013-05-07T20:37:21.201355Z,2013-05-07T20:37:20.773886Z,2013-05-07T20:37:40.163886Z,0.548107188272,18.1340202564,True,-7.1891076485,0.0725399880016,0.939588100301,0.114949719552,0.0252692309155,0.00375203125239,-182.364523595,-177.011954693,0.608461118448,0.0148405150841,True
100.0,0.01,2013-05-07T20:37:04.910000Z,2013-05-07T20:37:22.940000Z,1804,UU,TMU,1.0,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 29, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 14848})",PICKLE,1.67,-111.222,39.443,2013-05-07T20:37:00.340000Z,-111.20817,39.2965,2731.0,355.81359922,175.804826533,16.3084077358,16.8918016765,2013-05-07T20:37:03.155300Z,2013-05-07T20:37:05.322832Z,2013-05-07T20:37:05.906079Z,2013-05-07T20:37:21.936079Z,0.548107188272,13.0958380774,True,-6.06812835462,0.0817635258131,1.80847927289,0.394740590267,0.0874598604991,0.013082993856,-112.032960515,-106.966322152,2.09186380486,0.0565368595909,True
100.0,0.01,2013-04-26T10:31:25.858000Z,2013-04-26T10:31:46.868000Z,2102,UU,BRPU,1.0,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 17, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 8704})",PICKLE,1.66,-111.219,39.437,2013-04-26T10:31:14.740000Z,-110.74,39.473,1687.0,264.614826623,84.3104344623,41.4202235605,41.5552322675,2013-04-26T10:31:21.665872Z,2013-04-26T10:31:26.998181Z,2013-04-26T10:31:26.854950Z,2013-04-26T10:31:45.864950Z,0.59457370376,12.0723855449,True,-6.99556554656,0.11909218113,0.780116554654,0.150670749157,0.0318745317463,0.00782060585814,-136.556175824,-131.643417345,0.892354189811,0.0254958339946,True
100.0,0.01,2013-04-26T10:31:34.110000Z,2013-04-26T10:31:55.040000Z,2094,UU,SRU,,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 15, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 7680})",PICKLE,1.66,-111.219,39.437,2013-04-26T10:31:14.740000Z,-110.523827,39.110828,1804.0,301.337263446,120.897194097,70.0695815592,70.1551534521,2013-04-26T10:31:26.432526Z,2013-04-26T10:31:35.434736Z,2013-04-26T10:31:35.114515Z,2013-04-26T10:31:54.044515Z,0.644979479868,4.93231604661,True,-7.4326106223,0.0925500564571,0.929281430148,0.13101657081,0.000115395703921,2.87969666558e-07,-105.517343978,-101.743054364,0.356638692135,0.0155060300928,True
100.0,0.01,2013-04-26T10:31:18.910000Z,2013-04-26T10:31:36.560000Z,1766,UU,TMU,1.0,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 29, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 14848})",PICKLE,1.66,-111.219,39.437,2013-04-26T10:31:14.740000Z,-111.20817,39.2965,2731.0,356.579385559,176.572516281,15.6265554641,16.2317625868,2013-04-26T10:31:17.445294Z,2013-04-26T10:31:19.528131Z,2013-04-26T10:31:19.909847Z,2013-04-26T10:31:35.559847Z,0.505272076339,10.2591811109,True,-6.37280932026,0.0566687833096,3.40452138871,1.55912953531,0.105615256131,0.0322743125322,-112.202134196,-107.369380458,1.51628859784,0.0445967234658,True
100.0,0.01,2013-05-01T21:01:17.200000Z,2013-05-01T21:01:38.770000Z,2158,UU,SRU,,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 19, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 9728})",PICKLE,1.36,-111.215,39.442,2013-05-01T21:00:58.090000Z,-110.523827,39.110828,1804.0,301.871431734,121.433871165,70.0622091824,70.1336157026,2013-05-01T21:01:09.778936Z,2013-05-01T21:01:18.778382Z,2013-05-01T21:01:18.198437Z,2013-05-01T21:01:37.768437Z,2.18599365612,10.2591811109,True,-8.12600652973,0.0977328839663,8.20867543714,8.22972834543,0.0777756023259,0.0456855431973,-83.6545345641,-80.6673377434,0.226051042227,0.013297120131,True
