# Mo-Nm,Mw,Mw-std,Mw-std-err,Mw-Nobs,UTC
9.577e+12,2.621,0.209,0.074,8,2014-01-30T05:59:59.12
9.479e+12,2.618,0.174,0.043,16,2014-01-30T06:10:20.30
3.312e+12,2.313,0.053,0.038,2,2014-01-30T07:44:13.49
1.125e+12,2.001,0.116,0.067,3,2014-01-30T15:11:45.40
3.202e+12,2.304,0.265,0.187,2,2014-01-31T00:46:46.72
5.179e+12,2.443,0.211,0.070,9,2014-01-31T08:57:33.03
3.777e+12,2.352,0.229,0.132,3,2014-01-31T19:58:04.39
1.730e+13,2.792,0.255,0.066,15,2014-02-02T01:52:29.73
4.948e+11,1.763,0.203,0.117,3,2014-02-02T14:29:09.03
1.232e+12,2.027,0.041,0.024,3,2014-02-03T11:42:17.19
3.103e+11,1.628,0.147,0.104,2,2014-02-03T15:25:01.57
8.070e+11,1.905,0.000,0.000,1,2014-02-04T11:03:09.56
1.241e+12,2.029,0.151,0.087,3,2014-02-04T12:05:29.03
2.246e+11,1.534,0.000,0.000,1,2014-02-05T05:20:14.88
1.849e+15,4.145,0.619,0.277,5,2014-02-05T09:06:13.30
5.409e+12,2.455,0.141,0.045,10,2014-02-05T14:32:48.74
6.621e+12,2.514,0.212,0.087,6,2014-02-06T14:09:20.02
2.037e+12,2.173,0.227,0.061,14,2014-02-07T05:04:21.49
2.188e+12,2.193,0.000,0.000,1,2014-02-07T18:18:03.94
1.463e+12,2.077,0.000,0.000,1,2014-02-08T05:48:35.76
4.747e+12,2.418,0.693,0.490,2,2014-02-08T06:01:41.51
3.156e+12,2.299,0.016,0.011,2,2014-02-09T00:54:53.15
4.171e+12,2.380,0.185,0.066,8,2014-02-09T09:18:10.41
1.158e+12,2.009,0.000,0.000,1,2014-02-09T10:28:59.81
7.876e+12,2.564,0.179,0.068,7,2014-02-09T22:49:37.03
1.134e+12,2.003,0.237,0.119,4,2014-02-10T00:32:14.92
3.750e+12,2.349,0.000,0.000,1,2014-02-10T20:42:57.13
4.326e+12,2.391,0.327,0.124,7,2014-02-11T03:39:38.19
1.791e+12,2.135,0.000,0.000,1,2014-02-11T13:23:40.59
1.141e+13,2.672,0.270,0.078,12,2014-02-13T03:01:12.59
1.811e+12,2.139,0.048,0.034,2,2014-02-15T13:22:27.27
1.131e+13,2.669,0.263,0.076,12,2014-02-16T09:06:15.66
4.683e+11,1.747,0.173,0.122,2,2014-02-17T01:56:22.69
3.649e+11,1.675,0.000,0.000,1,2014-02-17T08:05:22.43
1.135e+12,2.003,0.000,0.000,1,2014-02-17T13:56:30.37
3.023e+12,2.287,0.021,0.015,2,2014-02-17T14:05:23.56
4.067e+11,1.706,0.171,0.085,4,2014-02-18T22:54:25.75
8.541e+13,3.254,0.000,0.000,1,2014-02-21T00:48:36.87
1.658e+12,2.113,0.000,0.000,1,2014-02-25T09:52:31.01
8.612e+12,2.590,0.000,0.000,1,2014-02-27T20:48:26.80
2.236e+12,2.200,0.000,0.000,1,2014-02-27T21:48:10.52
1.046e+13,2.646,0.000,0.000,1,2014-02-27T21:48:18.80
7.006e+12,2.530,0.142,0.064,5,2014-03-05T00:13:52.72
4.026e+13,3.037,0.000,0.000,1,2014-03-05T05:44:59.92
2.501e+12,2.232,0.088,0.051,3,2014-03-05T12:44:51.85
6.510e+11,1.842,0.158,0.071,5,2014-03-05T19:19:06.29
5.574e+12,2.464,0.220,0.090,6,2014-03-05T19:29:37.83
1.979e+12,2.164,0.000,0.000,1,2014-03-06T10:40:34.56
4.479e+12,2.401,0.053,0.030,3,2014-03-08T20:37:13.43
1.379e+12,2.060,0.004,0.002,3,2014-03-08T20:44:16.70
4.606e+11,1.742,0.000,0.000,1,2014-03-10T15:58:41.10
1.157e+12,2.009,0.000,0.000,1,2014-03-11T00:41:04.93
6.117e+11,1.824,0.105,0.061,3,2014-03-11T15:27:19.93
3.135e+12,2.297,0.127,0.064,4,2014-03-13T14:43:22.68
4.018e+12,2.369,0.191,0.078,6,2014-03-14T10:11:05.86
1.985e+12,2.165,0.042,0.017,6,2014-03-14T10:22:53.37
1.937e+14,3.492,0.184,0.032,34,2014-03-14T16:03:51.17
2.752e+12,2.260,0.091,0.053,3,2014-03-16T07:44:24.41
5.314e+11,1.784,0.000,0.000,1,2014-03-16T15:42:17.34
1.137e+13,2.671,0.121,0.032,14,2014-03-16T17:08:14.46
9.938e+11,1.965,0.133,0.054,6,2014-03-18T11:47:11.05
1.647e+12,2.111,0.139,0.098,2,2014-03-18T23:42:00.39
5.001e+12,2.433,0.265,0.132,4,2014-03-19T05:38:44.83
8.440e+12,2.584,0.207,0.146,2,2014-03-19T07:49:40.56
1.540e+12,2.092,0.000,0.000,1,2014-03-19T21:53:33.20
2.594e+12,2.243,0.194,0.087,5,2014-03-20T13:00:35.74
6.202e+14,3.828,0.000,0.000,1,2014-03-21T21:57:12.87
1.141e+12,2.005,0.000,0.000,1,2014-03-22T02:20:33.63
5.936e+13,3.149,0.000,0.000,1,2014-03-22T06:58:35.17
5.819e+12,2.477,0.241,0.073,11,2014-03-22T11:34:09.64
1.970e+12,2.163,0.031,0.018,3,2014-03-22T20:55:43.58
4.322e+12,2.390,0.123,0.087,2,2014-03-22T20:57:26.30
1.108e+12,1.996,0.206,0.055,14,2014-03-23T01:26:16.64
3.060e+12,2.290,0.000,0.000,1,2014-03-23T06:03:51.77
4.640e+12,2.411,0.193,0.097,4,2014-03-23T13:11:31.93
1.152e+12,2.008,0.100,0.050,4,2014-03-23T13:29:25.57
2.888e+12,2.274,0.201,0.116,3,2014-03-23T23:53:23.87
1.194e+12,2.018,0.206,0.103,4,2014-03-24T01:48:23.34
6.589e+12,2.513,0.242,0.121,4,2014-03-24T21:39:42.83
9.530e+11,1.953,0.225,0.113,4,2014-03-25T09:59:35.45
3.461e+12,2.326,0.000,0.000,1,2014-03-25T12:01:08.93
3.270e+12,2.310,0.000,0.000,1,2014-03-27T01:23:04.54
3.615e+12,2.339,0.221,0.090,6,2014-03-28T10:41:38.92
2.730e+11,1.591,0.000,0.000,1,2014-03-29T11:37:55.39
1.559e+13,2.762,0.202,0.101,4,2014-03-30T08:12:13.77
1.415e+13,2.734,0.178,0.059,9,2014-04-01T08:01:11.25
1.181e+15,4.015,0.000,0.000,1,2014-04-02T04:46:56.93
5.168e+12,2.442,0.215,0.124,3,2014-04-02T13:26:51.04
5.019e+12,2.434,0.260,0.184,2,2014-04-02T14:34:52.60
2.106e+12,2.182,0.168,0.075,5,2014-04-02T20:46:22.43
6.395e+12,2.504,0.764,0.342,5,2014-04-03T05:24:05.63
9.883e+11,1.963,0.000,0.000,1,2014-04-03T08:54:27.98
2.731e+13,2.924,0.272,0.051,29,2014-04-04T09:38:19.53
9.991e+11,1.966,0.117,0.083,2,2014-04-04T13:42:19.32
3.238e+12,2.307,0.000,0.000,1,2014-04-05T09:24:59.99
7.863e+11,1.897,0.293,0.120,6,2014-04-05T09:46:10.59
1.139e+13,2.671,0.000,0.000,1,2014-04-05T18:11:37.63
3.182e+12,2.302,0.136,0.038,13,2014-04-06T08:19:55.40
2.646e+12,2.248,0.000,0.000,1,2014-04-08T10:55:21.57
7.912e+12,2.566,0.237,0.066,13,2014-04-08T12:27:34.47
2.330e+12,2.212,0.126,0.063,4,2014-04-09T16:04:26.22
3.209e+14,3.638,0.071,0.050,2,2014-04-10T13:26:07.50
8.798e+12,2.596,0.260,0.098,7,2014-04-10T23:03:44.06
6.538e+12,2.510,0.000,0.000,1,2014-04-11T07:51:39.23
5.457e+12,2.458,0.000,0.000,1,2014-04-14T23:30:22.75
2.920e+14,3.610,0.209,0.033,41,2014-04-20T03:22:51.68
3.349e+12,2.317,0.155,0.089,3,2014-04-23T00:31:04.35
3.450e+12,2.325,0.243,0.122,4,2014-04-25T09:41:02.91
1.469e+12,2.078,0.000,0.000,1,2014-04-25T21:04:35.27
5.474e+12,2.459,0.000,0.000,1,2014-04-26T10:25:22.17
4.791e+13,3.087,0.000,0.000,1,2014-04-27T09:11:02.73
2.565e+15,4.239,0.000,0.000,1,2014-04-29T21:45:06.83
3.165e+13,2.967,0.000,0.000,1,2014-04-30T10:43:17.49
5.551e+12,2.463,0.035,0.020,3,2014-04-30T16:58:31.52
1.166e+12,2.011,0.000,0.000,1,2014-04-30T23:37:32.16
6.888e+12,2.525,0.000,0.000,1,2014-05-03T14:08:49.03
7.331e+12,2.543,0.320,0.227,2,2014-05-03T16:11:51.87
3.116e+12,2.296,0.167,0.118,2,2014-05-04T18:39:08.29
1.365e+11,1.390,0.000,0.000,1,2014-05-06T05:48:49.70
1.873e+12,2.148,0.077,0.054,2,2014-05-07T12:19:58.79
9.671e+12,2.624,0.247,0.093,7,2014-05-09T23:40:46.95
1.825e+12,2.141,0.254,0.104,6,2014-05-12T02:18:10.93
6.980e+12,2.529,0.719,0.415,3,2014-05-12T22:33:45.99
4.379e+12,2.394,0.128,0.043,9,2014-05-13T09:16:51.77
2.573e+12,2.240,0.085,0.060,2,2014-05-13T10:44:05.32
8.719e+11,1.927,0.000,0.000,1,2014-05-15T14:13:48.03
1.342e+12,2.052,0.000,0.000,1,2014-05-15T17:22:19.30
2.741e+13,2.925,0.187,0.133,2,2014-05-16T14:25:18.63
1.503e+12,2.085,0.110,0.078,2,2014-05-16T14:33:53.33
1.614e+12,2.105,0.000,0.000,1,2014-05-16T17:27:58.56
2.865e+12,2.271,0.196,0.113,3,2014-05-17T11:13:11.46
1.947e+12,2.160,0.000,0.000,1,2014-05-17T17:21:27.03
1.333e+12,2.050,0.029,0.017,3,2014-05-17T18:11:47.05
7.132e+12,2.536,0.000,0.000,1,2014-05-18T20:39:41.42
1.569e+12,2.097,0.450,0.201,5,2014-05-22T05:12:13.07
1.547e+14,3.426,0.176,0.035,26,2014-05-23T09:54:27.85
6.901e+11,1.859,0.238,0.169,2,2014-05-23T10:01:35.89
5.474e+12,2.459,0.051,0.036,2,2014-05-23T18:27:51.34
4.383e+12,2.395,0.000,0.000,1,2014-05-24T22:58:36.97
5.407e+11,1.789,0.146,0.065,5,2014-05-26T09:32:53.90
3.307e+11,1.646,0.171,0.086,4,2014-05-26T14:40:52.62
1.006e+12,1.968,0.221,0.067,11,2014-05-26T22:30:31.69
8.572e+11,1.922,0.135,0.051,7,2014-05-27T05:37:42.89
1.455e+12,2.075,0.000,0.000,1,2014-05-27T07:28:55.50
7.890e+11,1.898,0.000,0.000,1,2014-05-27T19:04:32.17
1.788e+12,2.135,0.000,0.000,1,2014-05-27T20:48:35.39
4.650e+12,2.412,0.277,0.077,13,2014-05-29T04:38:48.06
1.069e+12,1.986,0.207,0.120,3,2014-05-29T14:31:21.93
1.578e+12,2.099,0.000,0.000,1,2014-05-29T14:38:34.70
1.560e+13,2.762,0.121,0.046,7,2014-05-29T18:51:11.21
5.566e+11,1.797,0.000,0.000,1,2014-05-30T19:41:45.36
5.875e+12,2.479,0.182,0.105,3,2014-05-30T23:48:32.98
6.540e+11,1.844,0.000,0.000,1,2014-05-31T09:17:27.79
6.027e+11,1.820,0.201,0.064,10,2014-06-02T11:53:24.58
1.104e+13,2.662,0.066,0.033,4,2014-06-03T11:04:02.91
2.022e+14,3.504,0.000,0.000,1,2014-06-03T21:36:08.34
1.802e+12,2.137,0.000,0.000,1,2014-06-04T19:32:00.59
7.668e+11,1.890,0.000,0.000,1,2014-06-04T21:49:43.73
6.778e+12,2.521,0.201,0.071,8,2014-06-05T03:14:06.76
1.561e+12,2.096,0.156,0.078,4,2014-06-05T12:41:02.92
1.211e+12,2.022,0.000,0.000,1,2014-06-06T06:15:28.97
2.022e+12,2.171,0.010,0.007,2,2014-06-06T12:53:40.59
1.591e+13,2.768,0.265,0.187,2,2014-06-06T18:22:55.03
3.377e+12,2.319,0.229,0.076,9,2014-06-07T08:43:19.10
4.865e+12,2.425,0.223,0.157,2,2014-06-08T08:41:52.88
6.627e+12,2.514,0.000,0.000,1,2014-06-09T01:38:35.94
4.911e+12,2.427,0.261,0.151,3,2014-06-09T03:51:36.15
3.675e+13,3.010,0.249,0.052,23,2014-06-09T10:33:30.95
3.884e+11,1.693,0.000,0.000,1,2014-06-09T10:42:00.60
1.210e+12,2.022,0.270,0.070,15,2014-06-09T10:56:14.14
3.453e+12,2.325,0.225,0.085,7,2014-06-09T11:17:57.79
1.396e+12,2.063,0.089,0.051,3,2014-06-10T07:43:14.86
4.319e+12,2.390,0.215,0.081,7,2014-06-11T12:50:09.08
2.104e+14,3.515,0.189,0.027,48,2014-06-12T04:34:04.95
1.224e+12,2.025,0.000,0.000,1,2014-06-12T06:03:10.42
6.140e+11,1.825,0.230,0.103,5,2014-06-12T08:53:43.21
2.547e+11,1.571,0.517,0.365,2,2014-06-12T18:24:59.64
1.773e+12,2.133,0.000,0.000,1,2014-06-13T19:11:17.92
3.506e+11,1.663,0.175,0.087,4,2014-06-17T02:05:22.30
1.120e+13,2.666,0.344,0.081,18,2014-06-18T10:52:28.08
3.679e+10,1.011,0.000,0.000,1,2014-06-19T01:27:37.26
5.103e+13,3.105,0.241,0.170,2,2014-06-19T19:43:19.25
4.096e+12,2.375,0.125,0.063,4,2014-06-21T07:36:59.02
1.875e+12,2.149,0.159,0.060,7,2014-06-25T06:46:19.88
8.447e+11,1.918,0.129,0.074,3,2014-06-25T08:05:30.30
5.487e+12,2.460,0.369,0.123,9,2014-06-25T09:05:10.64
6.202e+11,1.828,0.000,0.000,1,2014-06-25T20:26:56.41
1.077e+13,2.655,0.272,0.078,12,2014-06-25T21:40:36.10
2.816e+14,3.600,0.000,0.000,1,2014-06-26T10:27:03.15
1.223e+13,2.692,0.000,0.000,1,2014-06-26T15:02:56.33
2.838e+11,1.602,0.000,0.000,1,2014-06-26T18:20:27.91
4.431e+12,2.398,0.147,0.073,4,2014-06-27T02:14:31.18
1.842e+12,2.144,0.149,0.086,3,2014-06-28T07:33:04.98
1.473e+12,2.079,0.000,0.000,1,2014-06-28T07:50:20.83
8.194e+13,3.242,0.191,0.037,27,2014-06-28T17:31:59.81
1.365e+12,2.057,0.248,0.143,3,2014-06-28T17:39:40.64
4.224e+15,4.384,0.150,0.024,40,2014-06-29T00:56:22.24
2.420e+13,2.889,0.204,0.062,11,2014-06-29T01:01:36.85
9.824e+12,2.628,0.298,0.105,8,2014-06-29T01:03:07.59
2.745e+12,2.259,0.208,0.147,2,2014-06-29T01:05:34.39
1.540e+12,2.092,0.000,0.000,1,2014-06-29T01:07:29.37
1.357e+12,2.055,0.129,0.091,2,2014-06-29T01:16:16.16
7.167e+11,1.870,0.143,0.101,2,2014-06-29T01:35:41.14
1.850e+13,2.811,0.227,0.063,13,2014-06-29T02:08:25.10
3.566e+16,5.001,0.000,0.000,1,2014-06-29T03:04:07.48
1.593e+14,3.435,0.196,0.035,31,2014-06-29T04:52:46.20
5.701e+12,2.471,0.153,0.069,5,2014-06-29T05:16:27.06
1.822e+12,2.140,0.021,0.015,2,2014-06-29T06:28:05.56
2.394e+12,2.219,0.260,0.150,3,2014-06-29T13:19:27.11
6.089e+12,2.490,0.000,0.000,1,2014-07-01T07:19:37.19
8.403e+12,2.583,0.216,0.125,3,2014-07-01T08:01:13.22
5.238e+12,2.446,0.031,0.022,2,2014-07-01T09:11:04.63
2.691e+12,2.253,0.047,0.033,2,2014-07-02T03:17:07.26
5.653e+11,1.802,0.000,0.000,1,2014-07-02T09:14:53.57
5.754e+12,2.473,0.201,0.064,10,2014-07-03T05:57:41.45
3.327e+12,2.315,0.299,0.100,9,2014-07-03T08:22:10.60
1.909e+13,2.821,0.181,0.052,12,2014-07-03T17:15:45.29
7.788e+13,3.228,1.006,0.711,2,2014-07-03T22:29:43.96
1.572e+12,2.098,0.000,0.000,1,2014-07-04T14:01:39.18
3.003e+12,2.285,0.255,0.060,18,2014-07-04T21:30:36.94
3.003e+12,2.285,0.000,0.000,1,2014-07-05T13:41:56.52
9.978e+11,1.966,0.107,0.062,3,2014-07-06T07:09:41.46
1.886e+11,1.484,0.000,0.000,1,2014-07-07T14:29:35.63
1.004e+12,1.968,0.260,0.130,4,2014-07-08T07:33:30.07
1.679e+12,2.117,0.345,0.199,3,2014-07-08T08:10:48.39
3.658e+12,2.342,0.204,0.068,9,2014-07-08T09:25:13.85
2.856e+12,2.271,0.000,0.000,1,2014-07-08T15:54:28.71
3.587e+12,2.336,0.000,0.000,1,2014-07-09T07:13:18.24
2.119e+12,2.184,0.107,0.076,2,2014-07-09T17:13:33.07
1.228e+14,3.360,0.517,0.366,2,2014-07-09T21:39:53.51
3.374e+11,1.652,0.292,0.130,5,2014-07-10T01:34:19.62
2.858e+12,2.271,0.110,0.064,3,2014-07-10T09:54:20.38
4.856e+11,1.758,0.000,0.000,1,2014-07-10T21:12:21.86
2.293e+12,2.207,0.000,0.000,1,2014-07-11T03:47:35.36
4.288e+13,3.055,0.000,0.000,1,2014-07-12T14:22:25.39
5.596e+12,2.465,0.208,0.069,9,2014-07-13T15:43:39.87
1.830e+12,2.142,0.197,0.114,3,2014-07-13T22:08:17.06
8.083e+12,2.572,0.627,0.313,4,2014-07-14T13:03:30.52
3.525e+12,2.332,0.221,0.090,6,2014-07-15T23:08:20.72
1.726e+12,2.125,0.000,0.000,1,2014-07-16T05:06:01.61
1.937e+12,2.158,0.103,0.051,4,2014-07-16T13:18:08.09
2.550e+12,2.238,0.333,0.166,4,2014-07-18T07:44:05.70
1.669e+12,2.115,0.124,0.062,4,2014-07-19T01:27:20.16
7.537e+12,2.552,0.219,0.061,13,2014-07-19T03:16:17.07
3.895e+13,3.027,0.234,0.051,21,2014-07-20T11:11:25.28
2.514e+12,2.234,0.181,0.104,3,2014-07-20T21:33:52.43
2.358e+11,1.548,0.000,0.000,1,2014-07-22T10:08:26.14
3.840e+12,2.356,0.000,0.000,1,2014-07-22T16:06:09.14
4.810e+12,2.421,0.129,0.074,3,2014-07-23T01:58:15.50
6.836e+12,2.523,0.184,0.055,11,2014-07-23T10:44:32.33
1.674e+12,2.116,0.018,0.013,2,2014-07-24T04:36:15.10
5.287e+10,1.115,0.000,0.000,1,2014-07-25T08:26:13.11
1.670e+13,2.782,0.050,0.036,2,2014-07-25T11:04:56.42
7.638e+11,1.889,0.000,0.000,1,2014-07-26T23:30:43.60
4.483e+12,2.401,0.243,0.070,12,2014-07-27T06:29:08.77
7.527e+12,2.551,0.234,0.067,12,2014-07-27T16:46:39.40
2.545e+12,2.237,0.361,0.120,9,2014-07-28T17:16:59.67
2.602e+12,2.244,0.139,0.049,8,2014-07-28T19:28:47.45
8.403e+11,1.916,0.225,0.159,2,2014-07-31T08:33:16.72
2.379e+12,2.218,0.000,0.000,1,2014-07-31T14:50:57.32
1.449e+12,2.074,0.237,0.137,3,2014-08-01T20:37:00.57
5.299e+11,1.783,0.000,0.000,1,2014-08-01T21:03:40.96
5.298e+12,2.449,0.000,0.000,1,2014-08-02T13:37:54.52
8.836e+11,1.931,0.129,0.041,10,2014-08-04T02:40:21.19
5.420e+12,2.456,0.259,0.086,9,2014-08-04T05:57:05.12
9.115e+12,2.607,0.559,0.228,6,2014-08-04T09:49:26.45
1.227e+12,2.026,0.151,0.053,8,2014-08-04T19:38:54.68
1.032e+12,1.976,0.362,0.148,6,2014-08-05T00:25:49.94
4.940e+12,2.429,0.000,0.000,1,2014-08-06T00:28:54.54
2.804e+12,2.265,0.165,0.095,3,2014-08-06T13:34:31.67
2.648e+13,2.915,0.231,0.052,20,2014-08-08T03:19:33.17
2.149e+11,1.522,0.000,0.000,1,2014-08-08T12:23:42.35
2.006e+11,1.502,0.305,0.137,5,2014-08-09T09:16:09.14
2.578e+12,2.241,0.135,0.068,4,2014-08-10T06:03:26.95
1.043e+21,7.979,0.000,0.000,1,2014-08-12T12:20:57.68
1.488e+13,2.748,0.200,0.044,21,2014-08-13T07:30:23.36
1.288e+12,2.040,0.110,0.078,2,2014-08-13T21:53:40.97
6.958e+11,1.862,0.000,0.000,1,2014-08-15T14:43:02.96
7.624e+12,2.555,0.000,0.000,1,2014-08-15T23:38:55.15
1.549e+12,2.093,0.000,0.000,1,2014-08-16T14:37:17.05
5.331e+11,1.785,0.000,0.000,1,2014-08-18T03:11:46.10
3.096e+12,2.294,0.123,0.087,2,2014-08-18T19:12:19.52
4.167e+12,2.380,0.000,0.000,1,2014-08-19T20:53:57.24
2.236e+12,2.200,0.000,0.000,1,2014-08-20T11:10:31.54
3.861e+12,2.358,0.194,0.079,6,2014-08-23T03:17:03.03
2.614e+12,2.245,0.065,0.046,2,2014-08-23T07:33:38.75
1.953e+12,2.161,0.139,0.057,6,2014-08-23T08:42:08.72
2.652e+12,2.249,0.112,0.064,3,2014-08-26T05:26:05.61
5.033e+12,2.435,0.140,0.063,5,2014-08-26T06:15:16.77
5.929e+12,2.482,0.199,0.057,12,2014-08-28T14:36:29.42
3.839e+12,2.356,0.171,0.070,6,2014-08-29T00:15:41.48
3.941e+12,2.364,0.000,0.000,1,2014-08-29T12:59:02.22
2.147e+14,3.521,0.000,0.000,1,2014-08-29T20:03:21.70
1.607e+12,2.104,0.175,0.101,3,2014-08-30T02:14:15.96
7.863e+11,1.897,0.000,0.000,1,2014-08-30T02:47:55.31
1.076e+11,1.321,0.258,0.182,2,2014-08-31T01:57:39.58
1.411e+12,2.066,0.095,0.039,6,2014-09-01T07:32:05.46
1.992e+12,2.166,0.000,0.000,1,2014-09-01T14:49:21.24
1.526e+12,2.089,0.000,0.000,1,2014-09-02T02:02:15.20
4.021e+11,1.703,0.195,0.080,6,2014-09-05T23:53:57.48
3.747e+12,2.349,0.061,0.035,3,2014-09-08T23:51:49.49
6.019e+12,2.486,0.184,0.058,10,2014-09-09T12:58:50.97
3.786e+12,2.352,0.204,0.083,6,2014-09-09T15:17:30.34
3.117e+12,2.296,0.000,0.000,1,2014-09-10T14:50:27.47
2.599e+12,2.243,0.092,0.053,3,2014-09-11T01:36:37.89
1.315e+12,2.046,0.165,0.095,3,2014-09-11T23:55:43.35
4.705e+12,2.415,0.148,0.074,4,2014-09-12T19:45:14.79
1.294e+13,2.708,0.245,0.071,12,2014-09-13T05:01:34.38
2.237e+13,2.867,0.128,0.030,18,2014-09-14T07:42:44.15
2.198e+12,2.195,0.220,0.098,5,2014-09-14T07:45:32.93
1.549e+12,2.093,0.062,0.044,2,2014-09-14T14:02:35.74
8.393e+11,1.916,0.157,0.064,6,2014-09-15T04:49:52.82
6.000e+11,1.819,0.000,0.000,1,2014-09-15T13:40:01.47
1.711e+12,2.122,0.095,0.067,2,2014-09-16T06:57:02.13
4.110e+12,2.376,0.000,0.000,1,2014-09-16T21:13:55.08
4.762e+12,2.419,0.166,0.117,2,2014-09-17T21:49:20.24
2.853e+12,2.270,0.083,0.048,3,2014-09-18T15:05:40.21
2.711e+12,2.255,0.243,0.086,8,2014-09-19T00:52:16.57
3.393e+12,2.320,0.000,0.000,1,2014-09-19T10:52:32.53
3.009e+12,2.286,0.000,0.000,1,2014-09-19T19:30:10.56
1.553e+13,2.761,0.000,0.000,1,2014-09-19T19:51:30.70
1.122e+13,2.667,0.175,0.045,15,2014-09-20T05:37:22.03
7.132e+11,1.869,0.173,0.077,5,2014-09-20T10:15:44.55
3.400e+12,2.321,0.104,0.074,2,2014-09-23T07:05:10.99
9.177e+11,1.942,0.000,0.000,1,2014-09-24T04:02:53.70
3.429e+12,2.323,0.082,0.058,2,2014-09-24T05:48:16.03
2.548e+12,2.237,0.176,0.072,6,2014-09-25T09:38:56.04
1.250e+12,2.031,0.000,0.000,1,2014-09-25T09:41:32.60
1.195e+13,2.685,0.290,0.103,8,2014-09-25T10:15:15.64
8.352e+11,1.915,0.024,0.017,2,2014-09-29T01:48:38.63
8.391e+11,1.916,0.018,0.013,2,2014-09-29T01:48:38.67
1.809e+13,2.805,0.129,0.036,13,2014-09-29T18:16:56.47
6.840e+12,2.523,0.081,0.036,5,2014-09-29T19:10:12.31
5.223e+12,2.445,0.058,0.041,2,2014-09-29T23:22:51.07
3.078e+11,1.626,0.000,0.000,1,2014-10-01T02:57:44.00
1.906e+12,2.153,0.203,0.102,4,2014-10-03T02:19:37.08
5.793e+12,2.475,0.258,0.086,9,2014-10-03T23:20:44.14
1.983e+12,2.165,0.000,0.000,1,2014-10-04T02:16:49.00
1.331e+13,2.716,0.186,0.048,15,2014-10-04T23:00:54.07
2.571e+13,2.907,0.000,0.000,1,2014-10-04T23:32:06.46
5.519e+12,2.461,0.219,0.066,11,2014-10-05T01:12:09.05
1.593e+12,2.102,0.109,0.054,4,2014-10-06T05:56:58.03
5.863e+12,2.479,0.000,0.000,1,2014-10-07T11:37:56.53
1.304e+14,3.377,0.431,0.305,2,2014-10-09T01:48:03.49
8.502e+14,3.920,0.274,0.194,2,2014-10-09T17:19:07.50
3.678e+12,2.344,0.000,0.000,1,2014-10-10T19:25:10.19
1.278e+12,2.038,0.000,0.000,1,2014-10-13T16:37:15.44
1.092e+12,1.992,0.118,0.068,3,2014-10-16T01:54:41.34
1.353e+13,2.721,0.275,0.074,14,2014-10-17T07:27:18.37
1.158e+12,2.009,0.000,0.000,1,2014-10-19T22:16:52.77
4.544e+13,3.072,0.496,0.351,2,2014-10-23T00:24:19.48
7.187e+12,2.538,0.000,0.000,1,2014-10-23T19:09:45.54
3.451e+12,2.325,0.258,0.098,7,2014-10-25T08:14:43.24
3.565e+12,2.335,0.326,0.188,3,2014-10-27T02:21:59.59
4.596e+13,3.075,0.158,0.034,22,2014-10-27T23:29:27.16
3.282e+12,2.311,0.220,0.078,8,2014-10-29T09:24:35.88
2.764e+12,2.261,0.001,0.000,2,2014-10-29T10:47:47.66
4.096e+12,2.375,0.192,0.056,12,2014-10-29T10:58:38.16
1.158e+12,2.009,0.270,0.135,4,2014-10-29T11:01:00.32
3.100e+12,2.294,0.167,0.068,6,2014-11-01T05:43:44.76
2.441e+12,2.225,0.133,0.094,2,2014-11-01T11:44:08.55
1.800e+12,2.137,0.398,0.162,6,2014-11-02T08:53:31.19
3.845e+12,2.357,0.029,0.021,2,2014-11-02T16:50:14.13
1.918e+12,2.155,0.094,0.067,2,2014-11-02T18:21:36.50
1.372e+12,2.058,0.162,0.094,3,2014-11-05T04:03:07.01
1.293e+13,2.708,0.000,0.000,1,2014-11-05T09:52:44.64
3.157e+12,2.300,0.190,0.135,2,2014-11-05T17:14:55.71
4.319e+11,1.724,0.000,0.000,1,2014-11-06T02:28:36.85
4.817e+11,1.755,0.048,0.028,3,2014-11-06T09:56:19.68
4.415e+12,2.397,0.249,0.176,2,2014-11-06T11:18:43.11
2.730e+12,2.258,0.102,0.059,3,2014-11-06T19:37:52.80
5.244e+15,4.446,0.000,0.000,1,2014-11-06T21:44:59.10
4.673e+13,3.080,0.214,0.041,28,2014-11-07T20:56:53.17
3.212e+12,2.305,0.103,0.073,2,2014-11-07T22:24:42.79
1.641e+12,2.110,0.443,0.198,5,2014-11-08T12:14:45.28
9.962e+12,2.632,0.000,0.000,1,2014-11-08T23:43:35.32
1.388e+11,1.395,0.000,0.000,1,2014-11-09T03:17:25.37
2.432e+12,2.224,0.000,0.000,1,2014-11-09T05:05:02.30
1.292e+13,2.708,0.460,0.325,2,2014-11-09T14:24:26.53
6.654e+13,3.182,0.224,0.051,19,2014-11-10T14:47:20.76
4.914e+12,2.428,0.000,0.000,1,2014-11-10T19:46:11.06
6.491e+12,2.508,0.114,0.051,5,2014-11-11T02:25:40.05
2.747e+12,2.259,0.000,0.000,1,2014-11-11T04:54:47.81
5.310e+11,1.783,0.000,0.000,1,2014-11-13T01:52:43.48
1.115e+12,1.998,0.000,0.000,1,2014-11-14T17:01:20.99
1.416e+13,2.734,0.064,0.045,2,2014-11-15T04:14:30.99
2.609e+13,2.911,0.197,0.049,16,2014-11-15T11:36:21.26
