# Mo-Nm,Mw,Mw-std,Mw-std-err,Mw-Nobs,UTC
7.269e+12,2.541,0.000,0.000,1,2014-05-27T20:08:32.48
7.390e+11,1.879,0.107,0.062,3,2014-05-28T05:19:52.07
1.554e+12,2.094,0.111,0.049,5,2014-05-28T08:14:49.47
3.609e+12,2.338,0.230,0.133,3,2014-05-28T08:53:56.88
4.859e+12,2.424,0.165,0.082,4,2014-05-28T09:34:23.93
2.174e+12,2.192,0.199,0.115,3,2014-05-28T15:12:02.12
2.908e+12,2.276,0.147,0.085,3,2014-05-28T15:14:31.88
2.193e+12,2.194,0.175,0.124,2,2014-05-28T19:00:48.03
3.176e+12,2.301,0.172,0.099,3,2014-05-28T19:34:02.47
3.176e+12,2.301,0.155,0.077,4,2014-05-29T08:26:28.34
3.177e+12,2.301,0.187,0.093,4,2014-05-29T13:53:25.72
3.735e+12,2.348,0.130,0.065,4,2014-05-29T16:06:41.24
8.530e+12,2.587,0.181,0.091,4,2014-05-29T20:02:14.36
7.185e+12,2.538,0.121,0.061,4,2014-05-29T20:40:41.26
2.360e+12,2.215,0.048,0.024,4,2014-05-31T05:14:38.06
3.050e+12,2.290,0.175,0.087,4,2014-05-31T08:25:30.53
8.294e+12,2.579,0.125,0.063,4,2014-06-02T17:59:55.30
2.592e+12,2.242,0.134,0.067,4,2014-06-03T01:28:08.92
1.056e+13,2.649,0.405,0.165,6,2014-06-03T08:08:08.77
4.013e+12,2.369,0.083,0.048,3,2014-06-03T10:00:28.17
7.233e+12,2.540,0.168,0.084,4,2014-06-03T10:43:09.28
2.073e+12,2.178,0.057,0.033,3,2014-06-03T11:45:19.60
3.074e+12,2.292,0.045,0.032,2,2014-06-03T13:43:40.82
2.266e+12,2.204,0.175,0.087,4,2014-06-03T20:57:23.35
4.280e+12,2.388,0.174,0.087,4,2014-06-04T11:19:27.95
4.031e+12,2.370,0.144,0.072,4,2014-06-04T13:41:39.85
7.592e+12,2.554,0.037,0.026,2,2014-06-04T15:40:25.75
4.670e+12,2.413,0.149,0.105,2,2014-06-04T16:28:28.54
3.908e+12,2.361,0.050,0.035,2,2014-06-05T02:07:10.95
2.246e+12,2.201,0.085,0.049,3,2014-06-05T07:00:12.19
4.284e+12,2.388,0.155,0.077,4,2014-06-05T07:02:41.75
3.545e+12,2.333,0.089,0.051,3,2014-06-05T07:05:36.68
1.501e+12,2.084,0.261,0.130,4,2014-06-05T07:40:20.29
4.698e+11,1.748,0.104,0.060,3,2014-06-05T08:20:11.08
7.239e+11,1.873,0.273,0.122,5,2014-06-05T08:40:50.22
3.497e+12,2.329,0.131,0.076,3,2014-06-05T12:49:28.96
4.848e+12,2.424,0.183,0.091,4,2014-06-05T15:20:07.91
2.756e+12,2.260,0.084,0.048,3,2014-06-05T16:57:36.20
7.159e+12,2.537,0.137,0.068,4,2014-06-05T22:16:14.39
1.122e+12,2.000,0.103,0.060,3,2014-06-06T01:56:41.58
4.344e+12,2.392,0.154,0.077,4,2014-06-06T05:08:44.44
2.435e+12,2.224,0.051,0.030,3,2014-06-06T14:40:45.77
6.670e+12,2.516,0.258,0.149,3,2014-06-07T16:31:56.07
5.688e+12,2.470,0.052,0.030,3,2014-06-08T01:53:55.78
1.412e+12,2.067,0.098,0.070,2,2014-06-08T05:15:44.06
6.573e+12,2.512,0.142,0.101,2,2014-06-09T15:42:59.50
2.000e+12,2.167,0.226,0.160,2,2014-06-09T15:54:21.84
1.129e+13,2.668,0.205,0.119,3,2014-06-09T16:06:05.89
5.058e+12,2.436,0.133,0.094,2,2014-06-09T21:16:32.49
1.271e+12,2.036,0.163,0.082,4,2014-06-10T05:05:05.81
1.511e+13,2.753,0.198,0.099,4,2014-06-10T21:23:00.04
1.133e+12,2.003,0.060,0.034,3,2014-06-11T05:55:41.42
6.782e+12,2.521,0.128,0.074,3,2014-06-11T07:24:55.67
3.725e+12,2.347,0.313,0.128,6,2014-06-11T08:52:52.25
4.207e+12,2.383,0.157,0.111,2,2014-06-11T21:18:15.03
9.218e+11,1.943,0.317,0.183,3,2014-06-12T09:11:27.75
1.073e+12,1.987,0.108,0.076,2,2014-06-12T11:50:09.38
2.578e+12,2.241,0.207,0.119,3,2014-06-12T23:23:46.94
7.551e+11,1.885,0.182,0.105,3,2014-06-13T11:40:44.43
1.890e+12,2.151,0.093,0.065,2,2014-06-14T23:49:39.84
8.185e+12,2.575,0.105,0.047,5,2014-06-16T01:11:51.36
4.113e+12,2.376,0.098,0.069,2,2014-06-16T02:26:11.43
3.758e+12,2.350,0.217,0.109,4,2014-06-16T21:11:11.49
1.544e+12,2.092,0.143,0.083,3,2014-06-16T21:18:16.30
6.331e+12,2.501,0.191,0.110,3,2014-06-16T22:08:15.31
3.837e+12,2.356,0.000,0.000,1,2014-06-17T16:51:59.28
2.800e+12,2.265,0.291,0.145,4,2014-06-17T16:55:43.58
4.465e+12,2.400,0.007,0.005,2,2014-06-18T07:04:17.11
2.515e+12,2.234,0.138,0.080,3,2014-06-18T07:30:55.82
9.125e+12,2.607,0.634,0.366,3,2014-06-18T11:43:08.33
1.186e+13,2.683,0.184,0.082,5,2014-06-18T18:39:11.02
2.919e+12,2.277,0.065,0.037,3,2014-06-19T05:50:21.32
3.109e+12,2.295,0.069,0.040,3,2014-06-19T05:56:09.63
3.848e+12,2.357,0.208,0.147,2,2014-06-19T12:51:55.25
4.959e+12,2.430,0.172,0.086,4,2014-06-19T12:57:34.07
1.478e+12,2.080,0.092,0.053,3,2014-06-19T14:36:30.62
3.964e+12,2.365,0.182,0.105,3,2014-06-19T20:11:45.49
7.606e+11,1.887,0.010,0.006,3,2014-06-19T22:06:26.11
5.182e+11,1.776,0.166,0.083,4,2014-06-20T08:06:57.35
3.386e+12,2.320,0.167,0.096,3,2014-06-20T20:58:01.21
4.613e+12,2.409,0.030,0.018,3,2014-06-21T02:35:18.98
2.949e+12,2.280,0.051,0.030,3,2014-06-21T08:28:16.37
6.792e+10,1.188,0.000,0.000,1,2014-06-22T22:00:17.09
4.686e+12,2.414,0.080,0.046,3,2014-06-22T22:25:13.91
2.663e+12,2.250,0.051,0.036,2,2014-06-23T17:40:35.97
2.347e+12,2.214,0.234,0.165,2,2014-06-23T19:43:29.86
2.139e+12,2.187,0.248,0.124,4,2014-06-24T08:42:03.48
1.105e+13,2.662,0.283,0.094,9,2014-06-24T09:09:57.61
1.004e+12,1.968,0.217,0.125,3,2014-06-24T09:56:59.37
1.359e+12,2.056,0.089,0.051,3,2014-06-24T11:34:53.46
2.499e+12,2.232,0.180,0.104,3,2014-06-24T19:40:39.98
4.191e+12,2.382,0.137,0.079,3,2014-06-24T20:11:53.00
2.982e+12,2.283,0.217,0.097,5,2014-06-25T06:52:37.50
9.797e+12,2.627,0.158,0.079,4,2014-06-25T12:23:24.90
1.419e+12,2.068,0.284,0.201,2,2014-06-25T18:40:27.65
2.895e+12,2.274,0.113,0.065,3,2014-06-26T05:11:12.56
1.460e+12,2.076,0.211,0.122,3,2014-06-26T10:29:50.22
3.512e+12,2.330,0.144,0.083,3,2014-06-26T11:08:17.71
4.039e+12,2.371,0.162,0.115,2,2014-06-27T01:15:09.95
2.065e+12,2.177,0.153,0.088,3,2014-06-27T08:21:20.72
1.252e+12,2.032,0.000,0.000,1,2014-06-27T08:44:10.79
1.539e+12,2.091,0.128,0.074,3,2014-06-27T11:18:06.75
1.008e+12,1.969,0.214,0.151,2,2014-06-27T15:22:08.10
2.807e+13,2.932,0.000,0.000,1,2014-06-27T15:22:32.08
3.465e+12,2.326,0.000,0.000,1,2014-06-27T16:47:13.68
1.768e+11,1.465,0.230,0.163,2,2014-06-27T16:53:46.49
3.932e+12,2.363,0.179,0.103,3,2014-06-27T20:33:58.60
1.514e+11,1.420,0.141,0.082,3,2014-06-28T05:26:40.13
4.273e+11,1.721,0.191,0.078,6,2014-06-28T06:36:01.49
2.125e+13,2.852,0.050,0.035,2,2014-06-29T07:26:29.50
1.289e+12,2.040,0.203,0.083,6,2014-06-29T10:45:43.30
2.707e+12,2.255,0.176,0.088,4,2014-06-29T11:24:30.80
1.336e+12,2.051,0.141,0.100,2,2014-06-30T14:02:25.98
1.279e+12,2.038,0.148,0.085,3,2014-07-01T12:43:33.89
3.739e+12,2.349,0.170,0.085,4,2014-07-01T22:26:43.24
3.507e+12,2.330,0.222,0.157,2,2014-07-02T12:14:29.66
2.059e+12,2.176,0.142,0.100,2,2014-07-02T15:40:06.83
3.016e+12,2.286,0.114,0.081,2,2014-07-02T16:02:25.65
1.477e+12,2.080,0.169,0.097,3,2014-07-02T18:18:00.79
3.492e+12,2.329,0.000,0.000,1,2014-07-03T19:13:33.00
5.574e+12,2.464,0.134,0.095,2,2014-07-03T21:10:26.98
6.222e+12,2.496,0.000,0.000,1,2014-07-04T01:09:17.60
9.520e+11,1.952,0.000,0.000,1,2014-07-06T13:35:16.41
5.966e+11,1.817,0.178,0.079,5,2014-07-07T06:49:37.62
1.384e+12,2.061,0.056,0.032,3,2014-07-07T07:39:00.42
5.080e+12,2.437,0.173,0.086,4,2014-07-07T18:40:47.07
1.315e+12,2.046,0.242,0.171,2,2014-07-07T20:33:41.17
3.667e+12,2.343,0.015,0.011,2,2014-07-07T20:46:00.58
2.677e+12,2.252,0.123,0.087,2,2014-07-07T22:13:39.57
2.232e+12,2.199,0.189,0.109,3,2014-07-08T03:33:53.90
3.324e+12,2.314,0.193,0.097,4,2014-07-08T04:46:50.15
2.947e+12,2.280,0.157,0.090,3,2014-07-08T04:46:50.20
4.874e+12,2.425,0.315,0.182,3,2014-07-08T08:36:11.01
3.946e+12,2.364,0.020,0.014,2,2014-07-08T16:28:26.90
2.807e+11,1.599,0.153,0.088,3,2014-07-08T17:34:51.05
2.164e+12,2.190,0.146,0.084,3,2014-07-08T22:35:30.02
2.631e+12,2.247,0.191,0.068,8,2014-07-09T05:18:15.92
2.139e+12,2.187,0.193,0.111,3,2014-07-09T10:55:51.38
4.469e+11,1.734,0.261,0.185,2,2014-07-09T13:14:35.94
6.354e+11,1.835,0.186,0.108,3,2014-07-09T21:01:49.35
1.322e+12,2.048,0.081,0.047,3,2014-07-10T12:24:12.38
3.888e+12,2.360,0.000,0.000,1,2014-07-10T15:27:50.36
3.329e+12,2.315,0.000,0.000,1,2014-07-10T16:16:08.39
4.280e+12,2.388,0.138,0.069,4,2014-07-10T17:26:19.66
2.444e+12,2.225,0.027,0.019,2,2014-07-12T16:52:47.65
2.296e+12,2.207,0.172,0.086,4,2014-07-13T16:42:52.44
4.750e+12,2.418,0.114,0.057,4,2014-07-17T05:13:13.73
2.067e+11,1.510,0.711,0.355,4,2014-07-20T06:24:44.41
3.103e+11,1.628,0.262,0.185,2,2014-07-21T16:47:12.84
1.712e+12,2.122,0.157,0.091,3,2014-07-21T17:03:14.20
4.831e+11,1.756,0.115,0.051,5,2014-07-23T15:26:30.49
2.002e+11,1.501,0.085,0.049,3,2014-07-23T15:28:27.03
4.808e+12,2.421,0.108,0.076,2,2014-07-23T18:28:51.84
8.107e+11,1.906,0.148,0.052,8,2014-07-24T05:54:43.07
4.194e+12,2.382,0.069,0.031,5,2014-07-24T08:46:31.80
6.962e+11,1.862,0.169,0.097,3,2014-07-24T14:34:26.97
2.832e+12,2.268,0.134,0.095,2,2014-07-25T23:40:57.34
1.356e+12,2.055,0.179,0.103,3,2014-07-26T11:24:30.53
4.813e+11,1.755,0.129,0.075,3,2014-07-30T11:48:08.74
9.596e+11,1.955,0.253,0.179,2,2014-07-31T23:35:34.39
2.623e+12,2.246,0.000,0.000,1,2014-08-01T21:19:34.37
2.270e+12,2.204,0.051,0.026,4,2014-08-07T03:09:40.69
1.236e+13,2.695,0.175,0.123,2,2014-08-08T04:18:14.42
4.971e+11,1.764,0.118,0.084,2,2014-08-08T08:50:13.12
6.525e+11,1.843,0.284,0.116,6,2014-08-09T05:17:57.13
4.597e+11,1.742,0.125,0.056,5,2014-08-09T05:21:39.16
3.972e+12,2.366,0.000,0.000,1,2014-08-09T19:10:01.25
3.075e+12,2.292,0.058,0.041,2,2014-08-12T00:24:50.26
4.473e+13,3.067,0.042,0.029,2,2014-08-12T20:48:49.65
3.268e+12,2.310,0.023,0.016,2,2014-08-14T03:39:40.60
3.613e+12,2.339,0.000,0.000,1,2014-08-14T12:07:31.42
6.007e+12,2.486,0.069,0.049,2,2014-08-14T23:32:29.76
1.019e+12,1.972,0.380,0.219,3,2014-08-15T01:07:55.65
4.597e+12,2.408,0.046,0.026,3,2014-08-15T06:07:29.89
3.222e+12,2.305,0.032,0.023,2,2014-08-15T14:56:15.21
2.711e+12,2.255,0.047,0.033,2,2014-08-16T22:59:42.20
4.293e+12,2.389,0.048,0.021,5,2014-08-17T08:02:33.72
2.432e+12,2.224,0.081,0.046,3,2014-08-17T13:19:13.40
7.469e+12,2.549,0.111,0.050,5,2014-08-17T16:33:37.08
1.943e+12,2.159,0.067,0.033,4,2014-08-18T05:16:47.69
2.621e+12,2.246,0.039,0.022,3,2014-08-18T06:30:08.66
4.338e+12,2.392,0.119,0.069,3,2014-08-19T00:02:36.87
4.803e+12,2.421,0.033,0.024,2,2014-08-19T15:09:48.30
6.871e+14,3.858,0.167,0.048,12,2014-08-20T04:05:15.02
5.517e+12,2.461,0.148,0.066,5,2014-08-24T08:58:34.97
5.265e+12,2.448,0.073,0.042,3,2014-09-05T06:00:50.80
7.069e+12,2.533,0.054,0.027,4,2014-09-05T09:20:17.59
3.081e+13,2.959,0.090,0.064,2,2014-09-05T10:11:59.77
8.350e+11,1.914,0.000,0.000,1,2014-09-05T11:11:10.39
6.579e+12,2.512,0.072,0.036,4,2014-09-06T11:41:55.42
1.726e+14,3.458,0.157,0.052,9,2014-09-06T15:32:57.27
3.112e+13,2.962,0.130,0.046,8,2014-09-06T16:05:04.77
5.438e+12,2.457,0.070,0.035,4,2014-09-06T16:54:10.98
7.354e+12,2.544,0.095,0.055,3,2014-09-06T18:29:34.54
2.749e+12,2.259,0.039,0.019,4,2014-09-08T10:28:11.73
6.221e+12,2.496,0.136,0.061,5,2014-09-10T02:56:15.35
3.975e+13,3.033,0.190,0.053,13,2014-09-11T06:33:05.84
2.459e+12,2.227,0.273,0.136,4,2014-09-17T00:21:46.76
3.340e+11,1.649,0.239,0.120,4,2014-09-17T01:10:48.75
4.995e+11,1.766,0.210,0.105,4,2014-09-17T05:56:39.30
7.079e+11,1.867,0.124,0.055,5,2014-09-17T06:11:09.66
1.190e+12,2.017,0.260,0.150,3,2014-09-17T06:49:36.00
6.574e+12,2.512,0.353,0.177,4,2014-09-17T22:36:38.07
5.321e+11,1.784,0.221,0.128,3,2014-09-18T07:32:05.40
3.311e+11,1.647,0.228,0.132,3,2014-09-18T14:20:39.34
1.670e+12,2.115,0.233,0.104,5,2014-09-19T17:03:17.22
3.182e+12,2.302,0.367,0.183,4,2014-09-21T05:06:18.55
2.773e+12,2.262,0.276,0.138,4,2014-09-21T23:55:23.95
3.427e+11,1.657,0.219,0.098,5,2014-09-22T00:49:38.02
4.112e+11,1.709,0.284,0.142,4,2014-09-22T05:06:12.52
2.149e+11,1.522,0.259,0.130,4,2014-09-22T11:25:35.81
8.410e+11,1.917,0.310,0.179,3,2014-09-23T01:53:20.20
4.157e+11,1.713,0.244,0.109,5,2014-09-23T10:43:53.03
9.788e+10,1.294,0.454,0.262,3,2014-09-23T11:55:23.76
6.312e+11,1.833,0.297,0.172,3,2014-09-23T13:30:39.16
1.167e+12,2.011,0.245,0.123,4,2014-09-23T14:40:13.40
5.593e+11,1.798,0.000,0.000,1,2014-09-23T14:55:28.16
5.535e+11,1.795,0.142,0.082,3,2014-09-23T16:12:03.88
4.860e+11,1.758,0.281,0.141,4,2014-09-24T18:01:58.38
6.207e+11,1.829,0.296,0.148,4,2014-09-24T22:22:42.02
2.912e+11,1.610,0.246,0.123,4,2014-09-25T10:20:23.90
1.629e+12,2.108,0.262,0.099,7,2014-09-26T09:27:38.38
3.857e+11,1.691,0.264,0.118,5,2014-09-26T10:12:37.09
1.653e+12,2.112,0.299,0.150,4,2014-09-26T16:48:32.19
4.256e+12,2.386,0.194,0.073,7,2014-09-26T18:18:31.19
6.305e+12,2.500,0.369,0.213,3,2014-09-28T13:16:17.89
6.669e+12,2.516,0.404,0.233,3,2014-09-28T14:48:38.81
1.483e+13,2.747,0.211,0.094,5,2014-09-28T15:18:51.07
4.636e+12,2.411,0.043,0.022,4,2014-09-29T05:07:02.58
5.407e+11,1.789,0.277,0.160,3,2014-10-01T11:55:59.65
1.033e+12,1.976,0.224,0.112,4,2014-10-01T12:12:59.83
3.489e+12,2.328,0.381,0.190,4,2014-10-02T14:00:48.37
4.965e+12,2.431,0.034,0.020,3,2014-10-02T20:39:42.12
2.713e+12,2.256,0.177,0.072,6,2014-10-03T03:32:50.67
2.169e+12,2.191,0.116,0.047,6,2014-10-03T21:35:28.26
3.953e+12,2.365,0.370,0.214,3,2014-10-04T03:01:12.99
1.316e+12,2.046,0.064,0.026,6,2014-10-05T04:32:56.09
6.091e+11,1.823,0.204,0.091,5,2014-10-06T04:32:28.84
5.659e+11,1.802,0.297,0.210,2,2014-10-06T19:48:31.20
1.035e+12,1.977,0.091,0.064,2,2014-10-06T23:47:04.67
9.530e+11,1.953,0.187,0.076,6,2014-10-09T22:53:13.48
3.939e+12,2.364,0.356,0.178,4,2014-10-10T03:14:21.31
3.329e+12,2.315,0.293,0.131,5,2014-10-11T08:10:09.34
1.838e+13,2.810,0.242,0.099,6,2014-10-11T16:38:21.81
6.195e+11,1.828,0.016,0.011,2,2014-10-11T17:10:13.24
2.134e+12,2.186,0.213,0.075,8,2014-10-12T05:01:06.47
5.352e+12,2.452,0.379,0.189,4,2014-10-12T10:52:57.34
1.175e+12,2.013,0.181,0.057,10,2014-10-13T12:14:15.31
1.044e+13,2.646,0.175,0.071,6,2014-10-15T06:57:18.10
2.022e+13,2.837,0.241,0.098,6,2014-10-16T11:13:24.09
3.456e+12,2.326,0.094,0.033,8,2014-10-16T11:39:52.75
1.043e+13,2.646,0.295,0.121,6,2014-10-16T12:20:04.44
3.151e+12,2.299,0.332,0.166,4,2014-10-16T15:26:09.60
6.093e+12,2.490,0.290,0.167,3,2014-10-16T22:55:19.23
2.716e+13,2.923,0.263,0.118,5,2014-10-16T23:59:15.09
1.928e+13,2.823,0.292,0.130,5,2014-10-17T02:58:05.01
4.298e+12,2.389,0.361,0.180,4,2014-10-17T05:15:40.35
1.194e+12,2.018,0.145,0.065,5,2014-10-19T09:37:24.36
4.715e+12,2.416,0.275,0.137,4,2014-10-21T23:39:39.24
7.406e+12,2.546,0.184,0.058,10,2014-10-22T04:53:31.27
6.538e+12,2.510,0.240,0.091,7,2014-10-22T05:02:50.88
4.973e+12,2.431,0.244,0.122,4,2014-10-22T05:52:17.64
4.881e+11,1.759,0.200,0.100,4,2014-10-22T06:24:27.55
2.277e+12,2.205,0.078,0.035,5,2014-10-23T06:49:03.50
4.961e+12,2.430,0.314,0.157,4,2014-10-24T12:57:39.16
3.041e+11,1.622,0.234,0.117,4,2014-10-24T13:06:41.76
1.354e+12,2.054,0.210,0.105,4,2014-10-24T19:58:25.44
2.677e+12,2.252,0.330,0.165,4,2014-10-25T11:46:23.22
2.192e+12,2.194,0.313,0.181,3,2014-10-25T22:19:19.93
1.576e+12,2.098,0.212,0.106,4,2014-10-26T15:29:32.26
3.293e+12,2.312,0.246,0.110,5,2014-10-26T15:50:08.70
2.001e+12,2.167,0.210,0.094,5,2014-10-26T16:26:21.74
1.571e+13,2.764,0.067,0.034,4,2014-10-27T03:27:44.78
3.195e+12,2.303,0.289,0.145,4,2014-10-28T12:51:38.61
1.809e+12,2.138,0.302,0.151,4,2014-10-29T03:59:58.91
6.194e+12,2.495,0.058,0.026,5,2014-10-29T06:03:34.83
1.005e+12,1.968,0.194,0.073,7,2014-10-29T08:12:42.54
3.392e+12,2.320,0.301,0.151,4,2014-10-29T09:43:45.06
2.019e+12,2.170,0.278,0.161,3,2014-10-30T07:51:57.88
1.699e+12,2.120,0.280,0.140,4,2014-10-30T09:13:24.07
1.346e+12,2.053,0.160,0.065,6,2014-11-03T04:27:06.74
7.043e+12,2.532,0.012,0.007,3,2014-11-03T21:09:47.69
7.262e+12,2.541,0.361,0.181,4,2014-11-05T19:42:23.31
2.451e+12,2.226,0.078,0.039,4,2014-11-08T13:33:18.86
5.041e+12,2.435,0.184,0.092,4,2014-11-13T14:50:11.83
7.563e+12,2.553,0.177,0.079,5,2014-11-13T15:40:10.11
4.023e+12,2.370,0.262,0.131,4,2014-11-13T15:51:20.45
6.138e+12,2.492,0.045,0.026,3,2014-11-13T15:53:22.71
6.312e+11,1.833,0.140,0.081,3,2014-11-13T16:09:35.24
3.514e+12,2.331,0.242,0.121,4,2014-11-14T07:03:20.02
2.363e+11,1.549,0.322,0.186,3,2014-11-14T08:32:14.27
9.719e+12,2.625,0.277,0.124,5,2014-11-14T09:50:58.48
7.682e+12,2.557,0.341,0.197,3,2014-11-14T12:01:18.51
1.628e+12,2.108,0.279,0.161,3,2014-11-15T04:57:59.46
5.576e+11,1.798,0.268,0.134,4,2014-11-15T06:59:15.45
3.945e+11,1.697,0.214,0.076,8,2014-11-16T01:20:09.45
1.121e+12,2.000,0.182,0.061,9,2014-11-16T07:11:54.82
1.064e+12,1.985,0.298,0.113,7,2014-11-16T09:15:26.06
3.603e+12,2.338,0.429,0.214,4,2014-11-17T02:22:23.38
1.337e+12,2.051,0.000,0.000,1,2014-11-18T17:11:55.71
1.118e+12,1.999,0.046,0.027,3,2014-11-18T18:41:05.70
4.212e+12,2.383,0.046,0.026,3,2014-11-19T00:52:18.92
1.511e+12,2.086,0.168,0.056,9,2014-11-19T22:22:46.34
5.279e+12,2.448,0.186,0.107,3,2014-11-20T12:52:09.37
1.831e+12,2.142,0.281,0.162,3,2014-11-20T20:15:42.05
1.348e+13,2.720,0.430,0.304,2,2014-11-21T17:30:50.41
6.313e+12,2.500,0.298,0.149,4,2014-11-22T11:43:34.48
9.796e+12,2.627,0.059,0.034,3,2014-11-22T14:14:13.82
2.289e+12,2.207,0.074,0.043,3,2014-11-23T09:39:37.43
1.042e+12,1.979,0.211,0.122,3,2014-11-23T17:00:23.11
3.330e+12,2.315,0.210,0.121,3,2014-11-25T22:20:35.55
2.809e+12,2.266,0.248,0.111,5,2014-12-02T20:50:21.76
5.127e+12,2.440,0.268,0.134,4,2014-12-08T16:02:00.22
1.944e+12,2.159,0.272,0.103,7,2014-12-09T10:35:41.47
1.211e+13,2.689,0.296,0.121,6,2014-12-10T13:08:38.22
2.571e+12,2.240,0.245,0.123,4,2014-12-13T12:15:19.00
1.308e+13,2.711,0.276,0.138,4,2014-12-14T14:50:41.79
5.222e+12,2.445,0.210,0.070,9,2014-12-14T15:59:50.22
3.845e+12,2.357,0.216,0.072,9,2014-12-14T16:47:11.13
3.352e+12,2.317,0.208,0.074,8,2014-12-14T19:23:49.68
2.428e+12,2.224,0.321,0.185,3,2014-12-14T19:32:45.91
8.533e+12,2.587,0.254,0.114,5,2014-12-15T19:24:31.43
2.318e+13,2.877,0.241,0.108,5,2014-12-15T21:25:19.76
4.870e+12,2.425,0.061,0.030,4,2014-12-16T04:23:18.44
1.383e+13,2.727,0.214,0.107,4,2014-12-16T12:33:10.56
5.823e+12,2.477,0.158,0.053,9,2014-12-16T13:45:49.80
3.215e+12,2.305,0.370,0.185,4,2014-12-17T17:50:42.19
6.437e+11,1.839,0.105,0.061,3,2014-12-20T19:09:39.02
2.219e+13,2.864,0.095,0.047,4,2014-12-20T22:40:37.55
3.362e+12,2.318,0.085,0.043,4,2014-12-23T17:25:16.63
6.749e+11,1.853,0.290,0.205,2,2014-12-30T14:40:37.09
4.627e+12,2.410,0.096,0.043,5,2015-01-07T09:39:11.19
1.250e+11,1.365,0.526,0.372,2,2015-01-15T22:17:35.69
1.004e+12,1.968,0.279,0.099,8,2015-01-16T05:25:13.05
8.939e+10,1.268,0.470,0.271,3,2015-01-17T18:02:16.27
1.031e+13,2.642,0.086,0.043,4,2015-01-18T19:29:19.00
2.919e+12,2.277,0.401,0.232,3,2015-01-19T15:43:50.08
4.305e+12,2.389,0.350,0.175,4,2015-01-23T19:47:38.86
2.544e+12,2.237,0.354,0.204,3,2015-01-23T22:25:41.24
1.300e+12,2.043,0.210,0.079,7,2015-01-26T04:42:33.58
1.101e+13,2.661,0.281,0.126,5,2015-01-27T03:48:58.31
2.082e+12,2.179,0.092,0.065,2,2015-01-28T18:22:12.17
1.255e+12,2.032,0.215,0.107,4,2015-01-29T12:19:11.84
1.625e+13,2.774,0.185,0.046,16,2015-01-29T12:46:51.88
9.818e+12,2.628,0.048,0.034,2,2015-01-29T12:54:59.36
3.441e+12,2.324,0.158,0.064,6,2015-01-29T13:05:07.21
4.602e+12,2.409,0.265,0.153,3,2015-01-29T13:11:05.83
3.431e+12,2.324,0.312,0.180,3,2015-01-29T13:17:47.12
8.314e+12,2.580,0.163,0.058,8,2015-01-29T13:32:33.42
6.757e+12,2.520,0.291,0.168,3,2015-01-29T13:56:51.13
7.478e+12,2.549,0.230,0.115,4,2015-01-29T14:13:42.70
1.566e+13,2.763,0.185,0.070,7,2015-01-29T14:59:12.74
1.402e+12,2.065,0.074,0.043,3,2015-02-05T03:22:17.58
1.859e+12,2.146,0.067,0.048,2,2015-02-06T17:49:41.68
1.206e+12,2.021,0.233,0.070,11,2015-02-09T01:19:27.24
1.138e+12,2.004,0.150,0.087,3,2015-02-12T03:31:52.09
7.187e+12,2.538,0.282,0.067,18,2015-02-12T04:02:52.60
3.471e+12,2.327,0.120,0.033,13,2015-02-20T17:07:57.30
1.385e+12,2.061,0.101,0.051,4,2015-02-22T04:35:30.33
3.926e+12,2.363,0.106,0.053,4,2015-02-23T16:41:34.90
5.948e+12,2.483,0.239,0.090,7,2015-02-27T22:45:56.42
2.458e+12,2.227,0.247,0.093,7,2015-03-06T16:14:26.78
6.740e+11,1.852,0.455,0.203,5,2015-03-06T19:26:46.82
1.017e+13,2.638,0.289,0.118,6,2015-03-19T19:57:34.63
2.038e+12,2.173,0.227,0.114,4,2015-03-20T23:08:42.69
3.036e+12,2.288,0.305,0.137,5,2015-03-29T05:38:57.50
6.505e+11,1.842,0.172,0.065,7,2015-03-30T03:35:56.81
1.982e+12,2.165,0.546,0.244,5,2015-04-05T05:36:06.41
2.404e+12,2.221,0.129,0.064,4,2015-04-07T14:58:43.45
3.394e+12,2.321,0.316,0.182,3,2015-04-12T19:28:09.68
3.356e+11,1.651,0.258,0.115,5,2015-04-26T12:25:51.15
4.566e+11,1.740,0.240,0.138,3,2015-04-28T10:45:49.52
3.064e+11,1.624,0.266,0.153,3,2015-04-29T15:36:34.60
1.828e+12,2.141,0.332,0.235,2,2015-05-01T15:34:38.33
5.918e+12,2.481,0.053,0.031,3,2015-05-02T09:59:19.55
2.271e+12,2.204,0.281,0.126,5,2015-05-04T01:44:06.71
7.202e+11,1.872,0.147,0.056,7,2015-05-08T08:33:59.85
7.494e+11,1.883,0.245,0.123,4,2015-05-19T20:16:14.37
7.180e+11,1.871,0.187,0.076,6,2015-05-23T16:52:32.20
5.651e+11,1.801,0.095,0.048,4,2015-05-25T09:26:54.42
9.761e+12,2.626,0.026,0.015,3,2015-06-02T15:51:08.81
1.229e+12,2.026,0.085,0.049,3,2015-06-02T18:09:23.79
5.723e+12,2.472,0.142,0.054,7,2015-06-03T08:47:18.70
2.039e+12,2.173,0.178,0.089,4,2015-06-21T14:26:40.72
3.309e+12,2.313,0.068,0.034,4,2015-06-25T18:19:57.26
3.288e+11,1.645,0.048,0.028,3,2015-06-26T19:12:50.95
8.990e+11,1.936,0.000,0.000,1,2015-07-08T05:23:27.37
